winner,winner score,loser score,strategy,opponent,against,hand,length,target
forest-v3,500,509,"[2, 3, 2, 1, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 3 4 5 5 5 7 7 7 8 9 10 10 10 J J K K K K A A A 2 2 2 2,22,pass
forest-v3,500,509,"[2, 3, 2, 1, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",0,3 3 4 5 5 5 7 7 7 8 9 10 10 10 J J K K K K A A A 2 2 2 2,21,best
forest-v3,500,509,"[1, 3, 2, 1, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",0,3 3 4 5 5 5 7 7 7 8 9 10 10 10 J K K K K A A A 2 2 2 2,20,pass
forest-v3,500,509,"[1, 3, 2, 1, 0, 2, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 1]",0,3 3 4 5 5 5 7 7 7 8 9 10 10 10 J K K K K A A A 2 2 2 2,19,pass
forest-v3,500,509,"[1, 3, 2, 1, 0, 2, 0, 0]","[3, 1, 0, 0, 0, 0, 0, 1]",1,3 3 4 5 5 5 7 7 7 8 9 10 10 10 J K K K K A A A 2 2 2 2,17,best
forest-v3,500,509,"[1, 2, 2, 1, 0, 2, 0, 0]","[3, 2, 0, 0, 0, 0, 0, 1]",1,3 3 4 5 5 5 7 8 9 10 10 10 J K K K K A A A 2 2 2 2,15,pass
forest-v3,500,509,"[1, 2, 2, 1, 0, 2, 0, 0]","[3, 3, 0, 0, 0, 0, 0, 1]",1,3 3 4 5 5 5 7 8 9 10 10 10 J K K K K A A A 2 2 2 2,13,pass
forest-v3,500,509,"[1, 2, 2, 1, 0, 2, 0, 0]","[3, 3, 0, 0, 0, 1, 0, 1]",5,3 3 4 5 5 5 7 8 9 10 10 10 J K K K K A A A 2 2 2 2,8,pass
forest-v3,500,509,"[1, 2, 2, 1, 0, 2, 0, 0]","[3, 3, 0, 0, 0, 2, 0, 1]",5,3 3 4 5 5 5 7 8 9 10 10 10 J K K K K A A A 2 2 2 2,4,pass
tree-v6,445,435,"[0, 4, 0, 2, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 3 3 4 4 4 5 6 6 7 7 8 9 9 9 9 9 10 J J K K A A,26,pass
tree-v6,445,435,"[0, 4, 0, 2, 0, 2, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",2,3 3 3 3 3 4 4 4 5 6 6 7 7 8 9 9 9 9 9 10 J J K K A A,23,pass
tree-v6,445,435,"[0, 4, 0, 2, 0, 2, 0, 0]","[2, 0, 1, 0, 0, 0, 0, 0]",0,3 3 3 3 3 4 4 4 5 6 6 7 7 8 9 9 9 9 9 10 J J K K A A,22,bomb
tree-v6,445,435,"[0, 3, 0, 2, 0, 1, 0, 0]","[2, 1, 1, 0, 0, 0, 0, 0]",1,3 4 5 6 6 7 7 8 9 9 9 9 9 10 J J K K A A,20,best
tree-v6,445,435,"[0, 2, 0, 2, 0, 1, 0, 0]","[2, 2, 1, 0, 0, 0, 0, 0]",1,3 4 5 6 6 7 7 8 9 9 9 9 9 10 K K A A,18,best
tree-v6,445,435,"[0, 0, 0, 1, 0, 1, 0, 0]","[2, 2, 1, 1, 0, 0, 0, 0]",3,6 7 8 9 9 9 9 9 10,13,best
tree-v6,445,435,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 2, 1, 2, 0, 0, 0, 0]",3,9 9 9 9,8,best
tree-v5,477,480,"[1, 2, 0, 0, 1, 2, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 4 4 5 5 6 6 7 9 9 10 10 10 10 J J J J Q Q Q 2 2,24,pass
tree-v5,477,480,"[1, 2, 0, 0, 1, 2, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 0]",3,3 3 4 4 5 5 6 6 7 9 9 10 10 10 10 J J J J Q Q Q 2 2,19,pass
tree-v5,477,480,"[1, 2, 0, 0, 1, 2, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 1]",7,3 3 4 4 5 5 6 6 7 9 9 10 10 10 10 J J J J Q Q Q 2 2,14,best
tree-v5,477,480,"[1, 2, 0, 0, 1, 2, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 1]",5,4 4 5 5 6 6 7 9 9 10 10 10 10 J J J J 2 2,10,best
tree-v5,477,480,"[1, 2, 0, 0, 1, 1, 0, 0]","[0, 0, 1, 1, 0, 2, 0, 1]",5,4 4 5 5 6 6 7 9 9 J J J J 2 2,6,best
tree-v5,477,480,"[1, 2, 0, 0, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 2, 0, 1]",0,4 4 5 5 6 6 7 9 9 J J J J 2 2,5,best
tree-v5,477,480,"[0, 2, 0, 0, 1, 0, 0, 0]","[2, 0, 1, 1, 0, 2, 0, 1]",0,4 4 5 5 6 6 9 9 2 2,4,best
tree-v5,477,480,"[0, 2, 0, 0, 1, 0, 0, 0]","[2, 1, 1, 1, 0, 2, 0, 1]",1,4 4 5 5 6 6 9 9 2 2,2,best
tree-v5,511,497,"[2, 4, 2, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,4 4 6 6 7 8 8 9 9 J J J J Q Q Q K K K K A A A 2,24,best
tree-v5,511,497,"[2, 4, 0, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]",5,4 4 6 6 7 8 8 9 9 J J J J K K K K 2,19,bomb
tree-v5,511,497,"[0, 3, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0]",1,6 6 8 8 9 9 K K K K,17,best
tree-v5,511,497,"[0, 2, 0, 0, 0, 1, 0, 0]","[0, 2, 1, 0, 0, 1, 0, 0]",1,6 6 9 9 K K K K,15,pass
tree-v5,511,497,"[0, 2, 0, 0, 0, 1, 0, 0]","[1, 2, 1, 0, 0, 1, 0, 0]",0,6 6 9 9 K K K K,14,pass
tree-v5,511,497,"[0, 2, 0, 0, 0, 1, 0, 0]","[2, 2, 1, 0, 0, 1, 0, 0]",0,6 6 9 9 K K K K,13,bomb
tree-v5,511,497,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 2, 1, 0, 0, 2, 0, 0]",5,9 9,9,pass
tree-v5,511,497,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 2, 1, 1, 0, 2, 0, 0]",3,9 9,4,pass
new-tree-v6,462,459,"[2, 3, 1, 2, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",1,4 4 5 5 6 6 6 7 7 7 8 8 9 10 10 J J J Q K K K A A 2 2 2,25,best
new-tree-v6,462,459,"[0, 0, 0, 2, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0]",4,6 7 8 9 10 10 J Q K A,19,pass
new-tree-v6,462,459,"[0, 0, 0, 2, 0, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0]",3,6 7 8 9 10 10 J Q K A,14,best
new-tree-v6,462,459,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 2, 1, 0, 0, 0]",3,10 J Q K A,9,pass
new-tree-v6,462,459,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 3, 1, 0, 0, 0]",3,10 J Q K A,4,pass
tree-v5,482,468,"[1, 4, 1, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,4 4 4 5 5 6 6 8 8 9 9 10 10 Q Q K K K K A A 2,22,pass
tree-v5,482,468,"[1, 4, 1, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1]",2,4 4 4 5 5 6 6 8 8 9 9 10 10 Q Q K K K K A A 2,19,pass
tree-v5,482,468,"[1, 4, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 1]",0,4 4 4 5 5 6 6 8 8 9 9 10 10 Q Q K K K K A A 2,18,best
tree-v5,482,468,"[0, 3, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 1]",1,4 4 4 6 6 8 8 9 9 10 10 Q Q K K K K A A,16,best
tree-v5,482,468,"[0, 2, 1, 0, 1, 1, 0, 0]","[1, 2, 1, 0, 0, 0, 0, 1]",1,4 4 4 6 6 8 8 9 9 10 10 K K K K A A,14,best
tree-v5,482,468,"[0, 0, 1, 0, 1, 1, 0, 0]","[1, 3, 1, 0, 0, 0, 0, 1]",1,4 4 4 8 8 9 9 10 10 K K K K,12,pass
tree-v5,482,468,"[0, 0, 1, 0, 1, 1, 0, 0]","[2, 3, 1, 0, 0, 0, 0, 1]",0,4 4 4 8 8 9 9 10 10 K K K K,11,pass
tree-v5,482,468,"[0, 0, 1, 0, 1, 1, 0, 0]","[2, 4, 1, 0, 0, 0, 0, 1]",1,4 4 4 8 8 9 9 10 10 K K K K,9,pass
tree-v5,482,468,"[0, 0, 1, 0, 1, 1, 0, 0]","[2, 4, 1, 0, 0, 1, 0, 1]",5,4 4 4 8 8 9 9 10 10 K K K K,4,pass
AI-origin,456,464,"[1, 3, 2, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 3 4 4 5 5 6 7 8 9 10 Q Q K K K A A A A 2,22,pass
AI-origin,456,464,"[1, 3, 2, 1, 0, 1, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0]",2,3 3 3 4 4 5 5 6 7 8 9 10 Q Q K K K A A A A 2,19,pass
AI-origin,456,464,"[1, 3, 2, 1, 0, 1, 0, 0]","[0, 0, 1, 2, 0, 0, 0, 0]",3,3 3 3 4 4 5 5 6 7 8 9 10 Q Q K K K A A A A 2,14,pass
AI-origin,456,464,"[1, 3, 2, 1, 0, 1, 0, 0]","[0, 0, 1, 2, 0, 0, 0, 1]",7,3 3 3 4 4 5 5 6 7 8 9 10 Q Q K K K A A A A 2,9,pass
AI-origin,456,464,"[1, 3, 2, 1, 0, 1, 0, 0]","[1, 0, 1, 2, 0, 0, 0, 1]",0,3 3 3 4 4 5 5 6 7 8 9 10 Q Q K K K A A A A 2,8,best
AI-origin,456,464,"[0, 3, 1, 0, 0, 1, 0, 0]","[1, 0, 2, 2, 0, 0, 0, 1]",2,4 4 5 5 Q Q K K K A A A A,5,best
AI-origin,456,464,"[0, 2, 0, 0, 0, 1, 0, 0]","[1, 1, 2, 2, 0, 0, 0, 1]",1,5 5 Q Q A A A A,3,best
new-tree-v6,449,454,"[2, 4, 0, 0, 0, 1, 0, 2]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 4 4 6 6 7 7 7 7 8 8 9 9 10 Q Q K K K A 2 2 2,24,pass
new-tree-v6,449,454,"[2, 4, 0, 0, 0, 1, 0, 2]","[0, 0, 2, 0, 0, 0, 0, 0]",2,3 3 4 4 6 6 7 7 7 7 8 8 9 9 10 Q Q K K K A 2 2 2,21,pass
new-tree-v6,449,454,"[2, 4, 0, 0, 0, 1, 0, 2]","[1, 0, 2, 0, 0, 0, 0, 0]",0,3 3 4 4 6 6 7 7 7 7 8 8 9 9 10 Q Q K K K A 2 2 2,20,best
new-tree-v6,449,454,"[1, 4, 0, 0, 0, 1, 0, 2]","[2, 0, 2, 0, 0, 0, 0, 0]",0,3 3 4 4 6 6 7 7 7 7 8 8 9 9 Q Q K K K A 2 2 2,19,best
new-tree-v6,449,454,"[0, 3, 0, 0, 0, 1, 0, 2]","[2, 1, 2, 0, 0, 0, 0, 0]",1,3 3 4 4 7 7 7 7 8 8 9 9 Q Q K K K 2 2 2,17,best
new-tree-v6,449,454,"[0, 2, 0, 0, 0, 1, 0, 2]","[2, 2, 2, 0, 0, 0, 0, 0]",1,3 3 4 4 7 7 7 7 8 8 Q Q K K K 2 2 2,15,pass
new-tree-v6,449,454,"[0, 2, 0, 0, 0, 1, 0, 2]","[3, 2, 2, 0, 0, 0, 0, 0]",0,3 3 4 4 7 7 7 7 8 8 Q Q K K K 2 2 2,14,pass
new-tree-v6,449,454,"[0, 2, 0, 0, 0, 1, 0, 2]","[3, 3, 2, 0, 0, 0, 0, 0]",1,3 3 4 4 7 7 7 7 8 8 Q Q K K K 2 2 2,12,best
new-tree-v6,449,454,"[0, 1, 0, 0, 0, 1, 0, 2]","[3, 4, 2, 0, 0, 0, 0, 0]",1,3 3 4 4 7 7 7 7 Q Q K K K 2 2 2,10,best
new-tree-v6,449,454,"[0, 0, 0, 0, 0, 0, 0, 2]","[3, 4, 2, 0, 0, 1, 0, 0]",5,3 3 4 4 K K K 2 2 2,6,best
new-tree-v6,449,454,"[0, 0, 0, 0, 0, 0, 0, 2]","[4, 4, 2, 0, 0, 1, 0, 0]",0,3 3 4 4 K K K 2 2 2,5,best
new-tree-v6,449,454,"[0, 2, 0, 0, 0, 0, 0, 1]","[5, 4, 2, 0, 0, 1, 0, 0]",0,3 3 4 4 K K 2 2 2,4,best
tree-v4,482,473,"[2, 2, 1, 1, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,4 4 5 6 6 7 8 8 8 9 10 J J J J Q Q K K A A 2 2 2,24,best
tree-v4,482,473,"[1, 2, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",0,4 4 6 6 7 8 8 8 9 10 J J J J Q Q K K A A,23,pass
tree-v4,482,473,"[1, 2, 0, 1, 1, 1, 0, 0]","[1, 0, 2, 0, 0, 0, 0, 0]",2,4 4 6 6 7 8 8 8 9 10 J J J J Q Q K K A A,20,pass
tree-v4,482,473,"[1, 2, 0, 1, 1, 1, 0, 0]","[2, 0, 2, 0, 0, 0, 0, 0]",0,4 4 6 6 7 8 8 8 9 10 J J J J Q Q K K A A,19,best
tree-v4,482,473,"[0, 2, 0, 1, 1, 1, 0, 0]","[3, 0, 2, 0, 0, 0, 0, 0]",0,4 4 6 7 8 8 8 9 10 J J J J Q Q K K A A,18,bomb
tree-v4,482,473,"[0, 2, 0, 1, 1, 0, 0, 0]","[3, 0, 2, 0, 0, 1, 0, 0]",5,4 4 6 7 8 8 8 9 10 Q Q K K A A,14,pass
tree-v4,482,473,"[0, 2, 0, 1, 1, 0, 0, 0]","[3, 1, 2, 0, 0, 1, 0, 0]",1,4 4 6 7 8 8 8 9 10 Q Q K K A A,12,best
tree-v4,482,473,"[0, 1, 0, 1, 1, 0, 0, 0]","[3, 2, 2, 0, 0, 1, 0, 0]",1,4 4 6 7 8 9 10 Q Q K K A A,10,pass
tree-v4,482,473,"[0, 1, 0, 1, 1, 0, 0, 0]","[3, 2, 2, 0, 1, 1, 0, 0]",4,4 4 6 7 8 9 10 Q Q K K A A,4,pass
tree-v5,466,428,"[1, 1, 1, 1, 2, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 4 4 5 5 6 6 6 6 7 8 9 9 9 10 10 10 J J J Q A A A 2 2,22,best
tree-v5,466,428,"[0, 1, 0, 0, 2, 1, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",0,3 3 4 4 5 5 6 6 6 6 9 9 10 10 J J 2 2,21,combat
tree-v5,466,428,"[0, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",5,6 6 6 6 9 9 10 10 J J,17,pass
tree-v5,466,428,"[0, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 1]",7,6 6 6 6 9 9 10 10 J J,12,bomb
tree-v6,502,483,"[1, 3, 2, 0, 1, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 4 4 4 5 5 6 6 6 8 8 9 9 9 9 J J J J Q K K A A 2 2,24,best
tree-v6,502,483,"[1, 2, 0, 0, 1, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]",2,3 3 5 5 6 6 6 8 8 9 9 9 9 J J J J Q K K A A 2 2,21,combat
tree-v6,502,483,"[0, 3, 0, 0, 1, 2, 0, 0]","[1, 0, 2, 0, 0, 0, 0, 0]",0,3 3 5 5 8 8 9 9 9 9 J J J J K K A A 2 2,20,pass
tree-v6,502,483,"[0, 3, 0, 0, 1, 2, 0, 0]","[2, 0, 2, 0, 0, 0, 0, 0]",0,3 3 5 5 8 8 9 9 9 9 J J J J K K A A 2 2,19,bomb
tree-v6,502,483,"[0, 3, 0, 0, 1, 1, 0, 0]","[2, 0, 2, 0, 0, 1, 0, 0]",5,3 3 5 5 8 8 J J J J K K A A 2 2,15,pass
tree-v6,502,483,"[0, 3, 0, 0, 1, 1, 0, 0]","[2, 1, 2, 0, 0, 1, 0, 0]",1,3 3 5 5 8 8 J J J J K K A A 2 2,13,best
tree-v6,502,483,"[0, 2, 0, 0, 1, 1, 0, 0]","[2, 2, 2, 0, 0, 1, 0, 0]",1,3 3 5 5 J J J J K K A A 2 2,11,combat
tree-v6,502,483,"[0, 4, 0, 0, 0, 1, 0, 0]","[2, 3, 2, 0, 0, 1, 0, 0]",1,3 3 5 5 J J J J A A 2 2,9,bomb
tree-v6,502,483,"[0, 3, 0, 0, 0, 0, 0, 0]","[2, 4, 2, 0, 0, 1, 0, 0]",1,5 5 A A 2 2,7,bomb
tree-v6,502,483,"[0, 2, 0, 0, 0, 0, 0, 0]","[2, 5, 2, 0, 0, 1, 0, 0]",1,5 5 2 2,5,bomb
tree-v4,499,450,"[2, 5, 2, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 4 4 5 5 5 6 6 7 7 7 7 8 8 9 10 10 10 J J Q Q Q K A A A,24,best
tree-v4,499,450,"[2, 5, 0, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]",5,3 4 4 6 6 7 7 7 7 8 8 9 10 10 10 J J Q Q Q K,20,pass
tree-v4,499,450,"[2, 5, 0, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",0,3 4 4 6 6 7 7 7 7 8 8 9 10 10 10 J J Q Q Q K,19,best
tree-v4,499,450,"[1, 5, 0, 1, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 0]",0,3 4 4 6 6 7 7 7 7 8 8 9 10 10 10 J Q Q Q K,18,pass
tree-v4,499,450,"[1, 5, 0, 1, 0, 1, 0, 0]","[3, 0, 1, 0, 0, 1, 0, 0]",0,3 4 4 6 6 7 7 7 7 8 8 9 10 10 10 J Q Q Q K,17,pass
tree-v4,499,450,"[1, 5, 0, 1, 0, 1, 0, 0]","[4, 0, 1, 0, 0, 1, 0, 0]",0,3 4 4 6 6 7 7 7 7 8 8 9 10 10 10 J Q Q Q K,16,pass
tree-v4,499,450,"[1, 5, 0, 1, 0, 1, 0, 0]","[4, 0, 1, 0, 1, 1, 0, 0]",4,3 4 4 6 6 7 7 7 7 8 8 9 10 10 10 J Q Q Q K,10,pass
tree-v4,499,450,"[1, 5, 0, 1, 0, 1, 0, 0]","[4, 0, 1, 0, 2, 1, 0, 0]",4,3 4 4 6 6 7 7 7 7 8 8 9 10 10 10 J Q Q Q K,4,pass
tree-v5,469,460,"[1, 6, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 5 5 7 7 8 8 10 10 J J Q K K K K A A 2 2 2,22,pass
tree-v5,469,460,"[1, 6, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 0]",2,3 3 5 5 7 7 8 8 10 10 J J Q K K K K A A 2 2 2,19,bomb
tree-v5,469,460,"[1, 6, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 1, 0, 0]",5,3 3 5 5 7 7 8 8 10 10 J J Q A A 2 2 2,15,pass
tree-v5,469,460,"[1, 6, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 0]",0,3 3 5 5 7 7 8 8 10 10 J J Q A A 2 2 2,14,best
tree-v5,469,460,"[0, 5, 0, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 0]",1,3 3 7 7 8 8 10 10 J J A A 2 2 2,12,best
tree-v5,469,460,"[0, 3, 0, 0, 0, 0, 0, 1]","[1, 2, 1, 1, 0, 1, 0, 0]",1,3 3 8 8 J J A A 2 2 2,10,best
tree-v5,466,461,"[3, 2, 2, 0, 1, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 3 4 4 4 6 7 7 7 7 8 8 9 9 9 9 10 10 J J Q Q K A A 2,24,bomb
tree-v5,466,461,"[3, 2, 1, 0, 1, 1, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]",2,4 4 4 6 8 8 9 9 9 9 10 10 J J Q Q K A A 2,21,bomb
tree-v5,466,461,"[3, 2, 0, 0, 1, 0, 0, 0]","[0, 0, 3, 0, 0, 0, 0, 0]",2,6 8 8 10 10 J J Q Q K A A 2,18,pass
tree-v5,466,461,"[3, 2, 0, 0, 1, 0, 0, 0]","[0, 0, 4, 0, 0, 0, 0, 0]",2,6 8 8 10 10 J J Q Q K A A 2,15,pass
tree-v5,466,461,"[3, 2, 0, 0, 1, 0, 0, 0]","[0, 0, 5, 0, 0, 0, 0, 0]",2,6 8 8 10 10 J J Q Q K A A 2,12,pass
tree-v5,466,461,"[3, 2, 0, 0, 1, 0, 0, 0]","[0, 0, 6, 0, 0, 0, 0, 0]",2,6 8 8 10 10 J J Q Q K A A 2,9,pass
tree-v5,466,461,"[3, 2, 0, 0, 1, 0, 0, 0]","[1, 0, 6, 0, 0, 0, 0, 0]",0,6 8 8 10 10 J J Q Q K A A 2,8,best
tree-v5,466,461,"[2, 2, 0, 0, 1, 0, 0, 0]","[2, 0, 6, 0, 0, 0, 0, 0]",0,8 8 10 10 J J Q Q K A A 2,7,best
tree-v5,466,461,"[0, 1, 0, 0, 1, 0, 0, 0]","[2, 1, 6, 0, 0, 0, 0, 0]",1,10 10 J J Q Q A A,5,best
tree-v5,466,461,"[0, 0, 0, 0, 1, 0, 0, 0]","[2, 2, 6, 0, 0, 0, 0, 0]",1,10 10 J J Q Q,3,best
tree-v5,466,461,"[0, 0, 0, 0, 1, 0, 0, 0]","[3, 2, 6, 0, 0, 0, 0, 0]",0,10 10 J J Q Q,2,best
tree-v6,485,456,"[2, 4, 1, 2, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 4 4 4 5 6 6 7 8 9 9 10 10 10 J Q Q Q K K K A A A A 2 2,24,bomb
tree-v6,485,456,"[2, 4, 1, 2, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]",5,3 4 4 4 5 6 6 7 8 9 9 10 10 10 J Q Q Q K K K 2 2,20,pass
tree-v6,485,456,"[2, 4, 1, 2, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",0,3 4 4 4 5 6 6 7 8 9 9 10 10 10 J Q Q Q K K K 2 2,19,best
tree-v6,485,456,"[1, 4, 1, 2, 0, 0, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 0]",0,3 4 4 4 5 6 7 8 9 9 10 10 10 J Q Q Q K K K 2 2,18,pass
tree-v6,485,456,"[1, 4, 1, 2, 0, 0, 0, 0]","[2, 1, 1, 0, 0, 1, 0, 0]",1,3 4 4 4 5 6 7 8 9 9 10 10 10 J Q Q Q K K K 2 2,16,best
tree-v6,485,456,"[1, 3, 1, 2, 0, 0, 0, 0]","[2, 2, 1, 0, 0, 1, 0, 0]",1,3 4 4 4 5 6 7 8 9 9 10 J Q Q Q K K K 2 2,14,best
tree-v6,485,456,"[0, 2, 0, 2, 0, 0, 0, 0]","[3, 2, 1, 0, 0, 1, 0, 0]",0,5 6 7 8 9 9 10 J Q K K K 2 2,13,pass
tree-v6,485,456,"[0, 2, 0, 2, 0, 0, 0, 0]","[4, 2, 1, 0, 0, 1, 0, 0]",0,5 6 7 8 9 9 10 J Q K K K 2 2,12,pass
tree-v6,485,456,"[0, 2, 0, 2, 0, 0, 0, 0]","[4, 3, 1, 0, 0, 1, 0, 0]",1,5 6 7 8 9 9 10 J Q K K K 2 2,10,best
tree-v6,485,456,"[0, 1, 0, 2, 0, 0, 0, 0]","[4, 4, 1, 0, 0, 1, 0, 0]",1,5 6 7 8 9 9 10 J Q K 2 2,8,best
AI-random,479,439,"[2, 2, 2, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 3 4 4 4 4 5 5 5 6 6 6 7 8 9 9 10 10 10 Q K K A A 2 2,22,bomb
AI-random,479,439,"[2, 2, 2, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",5,3 3 3 5 5 5 6 6 6 7 8 9 9 10 10 10 Q K K A A 2 2,18,pass
AI-random,479,439,"[2, 2, 2, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 1]",7,3 3 3 5 5 5 6 6 6 7 8 9 9 10 10 10 Q K K A A 2 2,13,pass
AI-random,479,439,"[2, 2, 2, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 1]",0,3 3 3 5 5 5 6 6 6 7 8 9 9 10 10 10 Q K K A A 2 2,12,best
AI-random,479,439,"[1, 2, 2, 1, 1, 0, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 1]",0,3 3 3 5 5 5 6 6 6 7 8 9 10 10 10 Q K K A A 2 2,11,best
AI-random,479,439,"[0, 1, 2, 1, 1, 0, 0, 0]","[2, 1, 0, 1, 0, 1, 0, 1]",1,3 3 3 5 6 6 6 7 8 9 10 10 10 K K A A 2 2,9,pass
AI-random,479,439,"[0, 1, 2, 1, 1, 0, 0, 0]","[2, 2, 0, 1, 0, 1, 0, 1]",1,3 3 3 5 6 6 6 7 8 9 10 10 10 K K A A 2 2,7,pass
AI-random,479,439,"[0, 0, 2, 1, 1, 0, 0, 0]","[2, 3, 0, 1, 0, 1, 0, 1]",1,3 3 3 5 6 7 8 9 10 10 10 K K A A 2 2,5,pass
AI-random,479,439,"[0, 0, 2, 0, 0, 0, 0, 0]","[2, 3, 0, 1, 0, 2, 0, 1]",5,3 3 3 10 10 10,1,pass
tree-v5,473,494,"[2, 5, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 4 4 4 5 6 6 6 7 8 9 9 10 10 10 10 J K K A A 2 2 2,24,pass
tree-v5,473,494,"[2, 5, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",1,3 4 4 4 5 6 6 6 7 8 9 9 10 10 10 10 J K K A A 2 2 2,22,best
tree-v5,473,494,"[2, 4, 1, 1, 0, 1, 0, 0]","[0, 2, 1, 0, 0, 0, 0, 0]",1,3 4 4 4 5 6 6 6 7 8 10 10 10 10 J K K A A 2 2 2,20,best
tree-v5,473,494,"[1, 3, 0, 1, 0, 1, 0, 0]","[1, 2, 1, 0, 0, 0, 0, 0]",0,4 4 4 5 6 6 6 7 8 10 10 10 10 J A A,19,best
tree-v5,473,494,"[0, 3, 0, 1, 0, 1, 0, 0]","[2, 2, 1, 0, 0, 0, 0, 0]",0,4 4 4 5 6 6 6 7 8 10 10 10 10 A A,18,pass
tree-v5,473,494,"[0, 3, 0, 1, 0, 1, 0, 0]","[2, 3, 1, 0, 0, 0, 0, 0]",1,4 4 4 5 6 6 6 7 8 10 10 10 10 A A,16,best
tree-v5,473,494,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 3, 1, 0, 0, 1, 0, 0]",5,10 10 10 10,12,best
new-tree-v6,457,498,"[1, 2, 0, 2, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,4 4 5 5 5 5 6 7 8 8 9 9 10 10 J J J Q A A A A 2,26,best
