winner,winner score,loser score,strategy,opponent,against,hand,length,target
new-tree-v6,479,469,"[1, 2, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 2, 0, 0, 0, 2]",0,3 3 4 4 4 6 6 9 10 10 J J Q Q K K K A A A 2 2,6,pass
forest-v3,488,493,"[2, 6, 0, 0, 0, 2, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 3 4 4 5 5 5 6 7 7 8 8 10 10 J J Q Q Q Q K K K K A 2 2,26,best
forest-v3,488,493,"[0, 6, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,4 4 7 7 8 8 10 10 J J Q Q Q Q K K K K 2 2,25,pass
forest-v3,488,493,"[0, 6, 0, 0, 0, 2, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",1,4 4 7 7 8 8 10 10 J J Q Q Q Q K K K K 2 2,23,best
forest-v3,488,493,"[0, 5, 0, 0, 0, 2, 0, 0]","[2, 1, 0, 0, 0, 1, 0, 0]",5,4 4 7 7 8 8 10 10 J J Q Q Q Q K K K K,19,best
forest-v3,488,493,"[0, 5, 0, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 2, 0, 0]",5,4 4 7 7 8 8 10 10 J J K K K K,15,pass
forest-v3,488,493,"[0, 5, 0, 0, 0, 1, 0, 0]","[2, 2, 0, 0, 0, 2, 0, 0]",1,4 4 7 7 8 8 10 10 J J K K K K,13,pass
forest-v3,488,493,"[0, 4, 0, 0, 0, 0, 0, 0]","[2, 3, 0, 0, 0, 2, 0, 0]",1,7 7 8 8 10 10 J J,11,pass
forest-v3,488,493,"[0, 4, 0, 0, 0, 0, 0, 0]","[2, 3, 0, 1, 0, 2, 0, 0]",3,7 7 8 8 10 10 J J,6,pass
tree-v7,451,465,"[2, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 5 5 7 7 7 8 8 9 9 10 10 J J J Q Q Q K,22,pass
tree-v7,451,465,"[2, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 1]",3,3 5 5 7 7 7 8 8 9 9 10 10 J J J Q Q Q K,17,pass
tree-v7,451,465,"[2, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 2, 0, 0, 0, 1]",3,3 5 5 7 7 7 8 8 9 9 10 10 J J J Q Q Q K,12,pass
tree-v7,451,465,"[2, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 2, 0, 0, 0, 2]",7,3 5 5 7 7 7 8 8 9 9 10 10 J J J Q Q Q K,7,pass
tree-v7,451,465,"[2, 0, 0, 0, 1, 0, 1, 1]","[1, 0, 0, 2, 0, 0, 0, 2]",0,3 5 5 7 7 7 8 8 9 9 10 10 J J J Q Q Q K,6,pass
tree-v5,489,488,"[2, 3, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 4 5 5 6 6 6 7 7 9 9 J Q K K K K K A 2 2 2,22,best
tree-v5,489,488,"[2, 3, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 1, 0, 0]",5,3 4 5 5 6 6 6 7 7 9 9 K K K K 2 2,18,best
tree-v5,489,488,"[2, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 1]",7,3 4 7 7 9 9 2 2,13,pass
tree-v5,489,488,"[2, 3, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 1]",0,3 4 7 7 9 9 2 2,12,pass
tree-v5,489,488,"[2, 3, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 1]",0,3 4 7 7 9 9 2 2,11,combat
tree-v5,489,488,"[3, 2, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 1, 0, 1, 0, 1]",0,3 4 7 9 9 2 2,10,pass
tree-v5,489,488,"[3, 2, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 1, 0, 1, 0, 1]",0,3 4 7 9 9 2 2,9,pass
tree-v5,489,488,"[3, 2, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 1, 0, 1, 0, 1]",0,3 4 7 9 9 2 2,8,pass
tree-v5,489,488,"[3, 2, 0, 0, 0, 0, 0, 0]","[5, 1, 0, 1, 0, 1, 0, 1]",1,3 4 7 9 9 2 2,6,pass
tree-v5,489,488,"[3, 1, 0, 0, 0, 0, 0, 0]","[5, 1, 0, 1, 0, 2, 0, 1]",5,3 4 7 9 9,2,pass
tree-v6,494,472,"[2, 0, 0, 0, 1, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 1]",7,4 6 6 7 7 8 8 8 8 9 10 10 10 J J Q Q K K A A A,22,best
tree-v6,494,472,"[1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",0,8 8 8 8 9 J J Q Q K K,21,best
tree-v6,494,472,"[0, 0, 0, 0, 1, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",0,8 8 8 8 J J Q Q K K,20,pass
tree-v6,494,472,"[0, 0, 0, 0, 1, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 2]",7,8 8 8 8 J J Q Q K K,15,pass
tree-v6,494,472,"[0, 0, 0, 0, 1, 1, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 2]",0,8 8 8 8 J J Q Q K K,14,pass
tree-v6,494,472,"[0, 0, 0, 0, 1, 1, 0, 0]","[3, 1, 0, 0, 0, 0, 0, 2]",1,8 8 8 8 J J Q Q K K,12,pass
tree-v6,494,472,"[0, 0, 0, 0, 1, 1, 0, 0]","[3, 2, 0, 0, 0, 0, 0, 2]",1,8 8 8 8 J J Q Q K K,10,pass
tree-v6,494,472,"[0, 0, 0, 0, 1, 1, 0, 0]","[3, 2, 0, 0, 1, 0, 0, 2]",4,8 8 8 8 J J Q Q K K,4,pass
tree-v6,510,447,"[2, 2, 0, 0, 1, 0, 0, 2]","[0, 0, 0, 0, 0, 1, 0, 0]",5,3 4 5 5 7 7 8 8 8 9 9 10 10 J J Q Q Q A A 2 2,23,pass
tree-v6,510,447,"[2, 2, 0, 0, 1, 0, 0, 2]","[1, 0, 0, 0, 0, 1, 0, 0]",0,3 4 5 5 7 7 8 8 8 9 9 10 10 J J Q Q Q A A 2 2,22,pass
tree-v6,510,447,"[2, 2, 0, 0, 1, 0, 0, 2]","[2, 0, 0, 0, 0, 1, 0, 0]",0,3 4 5 5 7 7 8 8 8 9 9 10 10 J J Q Q Q A A 2 2,21,pass
tree-v6,510,447,"[2, 2, 0, 0, 1, 0, 0, 2]","[2, 1, 0, 0, 0, 1, 0, 0]",1,3 4 5 5 7 7 8 8 8 9 9 10 10 J J Q Q Q A A 2 2,19,best
tree-v6,510,447,"[2, 1, 0, 0, 1, 0, 0, 2]","[2, 1, 0, 0, 0, 2, 0, 0]",5,3 4 5 5 7 7 8 8 8 9 9 10 10 J J Q Q Q 2 2,14,pass
tree-v6,510,447,"[2, 1, 0, 0, 1, 0, 0, 2]","[2, 2, 0, 0, 0, 2, 0, 0]",1,3 4 5 5 7 7 8 8 8 9 9 10 10 J J Q Q Q 2 2,12,best
tree-v6,510,447,"[0, 0, 0, 0, 1, 0, 0, 1]","[3, 2, 0, 0, 0, 2, 0, 0]",0,7 7 9 9 10 10 J J Q Q Q,11,pass
tree-v6,510,447,"[0, 0, 0, 0, 1, 0, 0, 1]","[4, 2, 0, 0, 0, 2, 0, 0]",0,7 7 9 9 10 10 J J Q Q Q,10,pass
tree-v6,510,447,"[0, 0, 0, 0, 1, 0, 0, 1]","[4, 2, 0, 1, 0, 2, 0, 0]",3,7 7 9 9 10 10 J J Q Q Q,5,pass
new-tree-v6,520,474,"[4, 1, 0, 1, 0, 3, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,4 7 8 8 8 8 9 9 9 9 10 J J Q Q K A A A 2 2 2 2,26,best
new-tree-v6,520,474,"[3, 1, 0, 1, 0, 3, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,4 8 8 8 8 9 9 9 9 10 J J Q Q K A A A 2 2 2 2,25,best
new-tree-v6,520,474,"[2, 1, 0, 1, 0, 3, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0]",0,4 8 8 8 8 9 9 9 9 10 J Q Q K A A A 2 2 2 2,24,pass
new-tree-v6,520,474,"[2, 1, 0, 1, 0, 3, 0, 0]","[3, 0, 0, 1, 0, 0, 0, 0]",3,4 8 8 8 8 9 9 9 9 10 J Q Q K A A A 2 2 2 2,19,best
new-tree-v6,520,474,"[0, 0, 0, 0, 0, 2, 0, 0]","[3, 0, 0, 1, 0, 1, 0, 0]",5,9 9 9 9 2 2 2 2,15,pass
new-tree-v6,520,474,"[0, 0, 0, 0, 0, 2, 0, 0]","[3, 0, 0, 1, 0, 2, 0, 0]",5,9 9 9 9 2 2 2 2,11,pass
new-tree-v6,520,474,"[0, 0, 0, 0, 0, 2, 0, 0]","[3, 0, 0, 1, 0, 2, 0, 1]",7,9 9 9 9 2 2 2 2,6,pass
tree-v5,513,456,"[3, 2, 0, 0, 0, 1, 1, 2]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 4 4 4 5 5 6 6 7 8 8 8 8 10 10 10 J J J Q K K K A A,26,best
tree-v5,513,456,"[2, 2, 0, 0, 0, 1, 1, 2]","[2, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 4 4 4 5 5 6 6 8 8 8 8 10 10 10 J J J Q K K K A A,25,best
tree-v5,513,456,"[1, 1, 0, 0, 0, 1, 1, 2]","[2, 1, 0, 0, 0, 0, 0, 0]",1,3 3 3 4 4 4 5 5 8 8 8 8 10 10 10 J J J K K K A A,23,best
tree-v5,513,456,"[1, 0, 0, 0, 0, 0, 1, 2]","[2, 1, 0, 0, 0, 1, 0, 0]",5,3 3 3 4 4 4 5 5 10 10 10 J J J K K K,19,pass
tree-v5,513,456,"[1, 0, 0, 0, 0, 0, 1, 2]","[2, 2, 0, 0, 0, 1, 0, 0]",1,3 3 3 4 4 4 5 5 10 10 10 J J J K K K,17,pass
tree-v5,513,456,"[1, 0, 0, 0, 0, 0, 1, 2]","[2, 3, 0, 0, 0, 1, 0, 0]",1,3 3 3 4 4 4 5 5 10 10 10 J J J K K K,15,pass
tree-v5,513,456,"[1, 0, 0, 0, 0, 0, 1, 2]","[2, 4, 0, 0, 0, 1, 0, 0]",1,3 3 3 4 4 4 5 5 10 10 10 J J J K K K,13,pass
tree-v5,513,456,"[1, 0, 0, 0, 0, 0, 1, 2]","[2, 5, 0, 0, 0, 1, 0, 0]",1,3 3 3 4 4 4 5 5 10 10 10 J J J K K K,11,pass
tree-v5,513,456,"[1, 0, 0, 0, 0, 0, 1, 2]","[2, 6, 0, 0, 0, 1, 0, 0]",1,3 3 3 4 4 4 5 5 10 10 10 J J J K K K,9,pass
tree-v5,513,456,"[1, 0, 0, 0, 0, 0, 1, 2]","[2, 6, 0, 0, 0, 2, 0, 0]",5,3 3 3 4 4 4 5 5 10 10 10 J J J K K K,5,pass
tree-v5,487,490,"[2, 2, 1, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 3 3 3 7 8 8 10 10 J K K K K 2 2 2,22,pass
tree-v5,487,490,"[2, 2, 1, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 2]",7,3 3 3 3 7 8 8 10 10 J K K K K 2 2 2,17,pass
tree-v5,487,490,"[2, 2, 1, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 2]",0,3 3 3 3 7 8 8 10 10 J K K K K 2 2 2,16,best
tree-v5,487,490,"[1, 2, 1, 0, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 2]",0,3 3 3 3 8 8 10 10 J K K K K 2 2 2,15,pass
tree-v5,487,490,"[1, 2, 1, 0, 0, 2, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 2]",0,3 3 3 3 8 8 10 10 J K K K K 2 2 2,14,best
tree-v5,487,490,"[0, 2, 1, 0, 0, 2, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 2]",0,3 3 3 3 8 8 10 10 K K K K 2 2 2,13,pass
tree-v5,487,490,"[0, 2, 1, 0, 0, 2, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 2]",0,3 3 3 3 8 8 10 10 K K K K 2 2 2,12,pass
tree-v5,487,490,"[0, 2, 1, 0, 0, 2, 0, 0]","[5, 0, 0, 0, 0, 1, 0, 2]",5,3 3 3 3 8 8 10 10 K K K K 2 2 2,8,pass
tree-v5,487,490,"[0, 2, 1, 0, 0, 2, 0, 0]","[5, 0, 0, 0, 0, 2, 0, 2]",5,3 3 3 3 8 8 10 10 K K K K 2 2 2,4,pass
tree-v6,485,450,"[1, 0, 0, 2, 1, 0, 0, 2]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 4 4 4 5 5 6 6 6 7 7 7 8 8 8 9 10 10 J Q Q K A 2 2 2,24,pass
tree-v6,485,450,"[1, 0, 0, 2, 1, 0, 0, 2]","[1, 0, 1, 0, 0, 0, 0, 0]",0,3 3 4 4 4 5 5 6 6 6 7 7 7 8 8 8 9 10 10 J Q Q K A 2 2 2,23,best
tree-v6,485,450,"[0, 0, 0, 2, 1, 0, 0, 2]","[2, 0, 1, 0, 0, 0, 0, 0]",0,3 3 4 4 4 5 5 6 6 6 7 7 7 8 8 8 9 10 10 J Q K A 2 2 2,22,pass
tree-v6,485,450,"[0, 0, 0, 2, 1, 0, 0, 2]","[3, 0, 1, 0, 0, 0, 0, 0]",0,3 3 4 4 4 5 5 6 6 6 7 7 7 8 8 8 9 10 10 J Q K A 2 2 2,21,pass
tree-v6,485,450,"[0, 0, 0, 2, 1, 0, 0, 2]","[4, 0, 1, 0, 0, 0, 0, 0]",0,3 3 4 4 4 5 5 6 6 6 7 7 7 8 8 8 9 10 10 J Q K A 2 2 2,20,pass
tree-v6,485,450,"[0, 0, 0, 2, 1, 0, 0, 2]","[4, 1, 1, 0, 0, 0, 0, 0]",1,3 3 4 4 4 5 5 6 6 6 7 7 7 8 8 8 9 10 10 J Q K A 2 2 2,18,pass
tree-v6,485,450,"[0, 0, 0, 2, 1, 0, 0, 2]","[4, 1, 1, 1, 0, 0, 0, 0]",3,3 3 4 4 4 5 5 6 6 6 7 7 7 8 8 8 9 10 10 J Q K A 2 2 2,13,best
tree-v6,485,450,"[0, 0, 0, 1, 1, 0, 0, 2]","[4, 1, 1, 1, 0, 1, 0, 0]",5,3 3 4 4 4 5 5 6 6 7 7 8 8 10 J Q K A 2 2 2,9,pass
tree-v6,485,450,"[0, 0, 0, 1, 1, 0, 0, 2]","[4, 1, 1, 2, 0, 1, 0, 0]",3,3 3 4 4 4 5 5 6 6 7 7 8 8 10 J Q K A 2 2 2,4,pass
tree-v4,449,488,"[5, 2, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 3 4 5 5 5 5 6 6 6 7 7 7 7 8 9 9 10 J J Q Q Q K A A,22,best
tree-v4,449,488,"[5, 2, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1]",7,3 4 5 5 5 5 7 7 7 7 8 9 J Q Q A A,17,pass
tree-v4,449,488,"[5, 2, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1]",0,3 4 5 5 5 5 7 7 7 7 8 9 J Q Q A A,16,best
tree-v4,449,488,"[4, 2, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 1, 0, 0, 0, 1]",0,3 5 5 5 5 7 7 7 7 8 9 J Q Q A A,15,combat
tree-v4,449,488,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 1]",5,7 7 7 7,11,pass
tree-v4,449,488,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 1, 1, 1, 0, 1]",4,7 7 7 7,5,pass
tree-v4,485,448,"[2, 2, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,5 5 6 8 8 9 9 10 10 J J Q Q Q K K K K K A 2 2,22,pass
tree-v4,485,448,"[2, 2, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1]",0,5 5 6 8 8 9 9 10 10 J J Q Q Q K K K K K A 2 2,21,best
tree-v4,485,448,"[0, 1, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 1]",1,9 9 10 10 J J K K K K K 2 2,19,best
tree-v4,485,448,"[0, 0, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 1]",5,9 9 10 10 J J,15,pass
tree-v4,485,448,"[0, 0, 0, 0, 1, 0, 0, 0]","[1, 2, 0, 0, 0, 1, 0, 1]",1,9 9 10 10 J J,13,combat
new-tree-v6,504,467,"[4, 2, 0, 0, 0, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 3 4 4 5 6 7 7 8 8 9 9 9 10 10 10 J Q Q Q Q K 2 2 2 2 2,22,best
new-tree-v6,504,467,"[4, 2, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 2]",7,4 4 5 6 7 7 8 8 10 10 10 J Q Q Q Q K 2 2 2 2 2,17,pass
new-tree-v6,504,467,"[4, 2, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 3]",7,4 4 5 6 7 7 8 8 10 10 10 J Q Q Q Q K 2 2 2 2 2,12,best
new-tree-v6,504,467,"[3, 2, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 3]",0,6 7 7 8 8 J Q Q Q Q K 2 2 2 2 2,11,best
new-tree-v6,504,467,"[2, 2, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 3]",0,6 7 7 8 8 Q Q Q Q K 2 2 2 2 2,10,pass
new-tree-v6,504,467,"[2, 2, 0, 0, 0, 2, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 3]",0,6 7 7 8 8 Q Q Q Q K 2 2 2 2 2,9,best
new-tree-v6,504,467,"[1, 2, 0, 0, 0, 2, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 3]",0,7 7 8 8 Q Q Q Q K 2 2 2 2 2,8,best
new-tree-v6,504,467,"[0, 2, 0, 0, 0, 2, 0, 0]","[4, 0, 0, 0, 0, 1, 0, 3]",5,7 7 8 8 Q Q Q Q 2 2 2 2 2,4,best
new-tree-v6,504,467,"[0, 1, 0, 0, 0, 1, 0, 0]","[4, 1, 0, 0, 0, 1, 0, 3]",1,8 8 2 2 2 2 2,2,best
new-tree-v6,510,483,"[3, 3, 0, 0, 0, 3, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 3 3 3 4 4 6 6 6 6 7 7 8 8 8 10 J J Q K K K K A 2 2,26,best
new-tree-v6,510,483,"[1, 3, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",7,6 6 6 6 7 7 J J K K K K A 2 2,21,pass
new-tree-v6,510,483,"[1, 3, 0, 0, 0, 2, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 1]",1,6 6 6 6 7 7 J J K K K K A 2 2,19,best
new-tree-v6,510,483,"[1, 2, 0, 0, 0, 2, 0, 0]","[1, 2, 0, 0, 0, 0, 0, 1]",1,6 6 6 6 7 7 K K K K A 2 2,17,best
new-tree-v6,510,483,"[1, 1, 0, 0, 0, 1, 0, 0]","[1, 2, 0, 0, 0, 1, 0, 1]",5,7 7 K K K K A,13,best
new-tree-v6,510,483,"[1, 0, 0, 0, 0, 0, 0, 0]","[1, 3, 0, 0, 0, 1, 0, 1]",1,A,11,pass
new-tree-v6,510,483,"[1, 0, 0, 0, 0, 0, 0, 0]","[1, 3, 0, 0, 0, 1, 1, 1]",6,A,5,pass
AI-origin,508,477,"[1, 2, 0, 2, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,4 4 4 4 5 5 5 5 5 6 7 7 8 9 9 10 J Q Q Q K 2 2,26,pass
AI-origin,508,477,"[1, 2, 0, 2, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",5,5 5 5 5 5 6 7 7 8 9 9 10 J Q Q Q K 2 2,22,pass
AI-origin,508,477,"[1, 2, 0, 2, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",3,5 5 5 5 5 6 7 7 8 9 9 10 J Q Q Q K 2 2,17,pass
AI-origin,508,477,"[1, 2, 0, 2, 0, 1, 0, 0]","[1, 0, 0, 2, 0, 1, 0, 0]",3,5 5 5 5 5 6 7 7 8 9 9 10 J Q Q Q K 2 2,12,pass
AI-origin,508,477,"[1, 2, 0, 2, 0, 1, 0, 0]","[1, 0, 0, 2, 0, 1, 0, 1]",7,5 5 5 5 5 6 7 7 8 9 9 10 J Q Q Q K 2 2,7,pass
AI-origin,508,477,"[1, 2, 0, 2, 0, 0, 0, 0]","[1, 0, 0, 2, 0, 2, 0, 1]",5,5 6 7 7 8 9 9 10 J Q Q Q K 2 2,3,pass
AI-origin,445,484,"[3, 2, 0, 0, 0, 1, 1, 2]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 3 3 4 4 4 4 5 5 5 6 6 8 8 8 9 10 10 10 J J J Q Q K 2 2,22,pass
AI-origin,445,484,"[3, 2, 0, 0, 0, 1, 1, 2]","[1, 0, 0, 0, 0, 0, 0, 1]",0,3 3 3 4 4 4 4 5 5 5 6 6 8 8 8 9 10 10 10 J J J Q Q K 2 2,21,best
AI-origin,445,484,"[2, 2, 0, 0, 0, 1, 1, 2]","[2, 0, 0, 0, 0, 0, 0, 1]",0,3 3 3 4 4 4 4 5 5 5 6 6 8 8 8 10 10 10 J J J Q Q K 2 2,20,best
AI-origin,445,484,"[0, 1, 0, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 1]",1,4 4 4 4 2 2,18,best
AI-origin,445,484,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 1, 0, 1]",5,4 4 4 4,14,pass
AI-origin,445,484,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 2, 0, 0, 0, 1, 0, 1]",1,4 4 4 4,12,pass
forest-v3,491,508,"[3, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",5,6 8 9 9 9 9 J,23,pass
forest-v3,491,508,"[3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 2, 0, 0]",5,6 8 J,19,pass
forest-v3,491,508,"[3, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 0]",0,6 8 J,18,best
forest-v3,491,508,"[2, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 0]",0,8 J,17,best
forest-v3,491,508,"[1, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 0]",0,8,16,pass
forest-v3,491,508,"[1, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 2, 0, 0]",0,8,15,best
AI-origin,487,462,"[2, 4, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 6 6 6 6 8 8 10 10 J A A 2 2,24,pass
AI-origin,487,462,"[2, 4, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]",5,3 8 8 10 10 J A A 2 2,20,pass
AI-origin,487,462,"[2, 4, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 0]",3,3 8 8 10 10 J A A 2 2,15,pass
AI-origin,487,462,"[2, 4, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 1, 0, 0]",4,3 8 8 10 10 J A A 2 2,9,pass
AI-origin,487,462,"[2, 4, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 1, 1, 0]",6,3 8 8 10 10 J A A 2 2,3,pass
AI-origin,487,462,"[2, 4, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 1, 1, 1, 0]",0,3 8 8 10 10 J A A 2 2,2,pass
AI-origin,487,462,"[1, 3, 0, 0, 0, 0, 0, 0]","[2, 0, 1, 1, 1, 1, 1, 0]",0,8 8 10 10 A 2 2,1,pass
tree-v6,511,447,"[2, 0, 0, 1, 1, 2, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 4 4 4 5 6 6 7 8 8 8 9 9 10 10 J J J J A A A A A 2 2 2,22,pass
tree-v6,511,447,"[2, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 2, 0, 0, 0, 0]",3,3 4 4 6 8 8 9 9 10 10 A A A A A 2 2 2,17,pass
tree-v6,511,447,"[2, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 2, 0, 0, 0, 0]",0,3 4 4 6 8 8 9 9 10 10 A A A A A 2 2 2,16,combat
tree-v6,511,447,"[2, 0, 0, 0, 1, 1, 0, 1]","[2, 0, 0, 2, 0, 0, 0, 0]",0,3 4 4 6 8 8 9 9 10 10 A A A A 2 2 2,15,pass
tree-v6,511,447,"[2, 0, 0, 0, 1, 1, 0, 1]","[2, 0, 0, 3, 0, 0, 0, 0]",3,3 4 4 6 8 8 9 9 10 10 A A A A 2 2 2,10,pass
tree-v6,511,447,"[2, 0, 0, 0, 1, 1, 0, 1]","[2, 0, 0, 3, 0, 1, 0, 0]",5,3 4 4 6 8 8 9 9 10 10 A A A A 2 2 2,6,pass
tree-v6,511,447,"[1, 0, 0, 0, 1, 0, 0, 0]","[3, 0, 0, 3, 0, 1, 0, 0]",0,6 8 8 9 9 10 10,5,pass
tree-v7,472,510,"[4, 2, 0, 0, 0, 2, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 4 7 7 9 9 10 J J J J Q Q Q Q K K K A A A 2,22,pass
tree-v7,472,510,"[4, 2, 0, 0, 0, 2, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 1]",2,3 4 7 7 9 9 10 J J J J Q Q Q Q K K K A A A 2,19,pass
tree-v7,472,510,"[4, 2, 0, 0, 0, 2, 1, 0]","[1, 0, 1, 0, 0, 0, 0, 1]",0,3 4 7 7 9 9 10 J J J J Q Q Q Q K K K A A A 2,18,best
tree-v7,472,510,"[3, 2, 0, 0, 0, 2, 1, 0]","[2, 0, 1, 0, 0, 0, 0, 1]",0,3 4 7 7 9 9 J J J J Q Q Q Q K K K A A A 2,17,best
tree-v7,472,510,"[1, 2, 0, 0, 0, 2, 0, 0]","[3, 0, 1, 0, 0, 0, 0, 1]",0,4 7 7 9 9 J J J J Q Q Q Q,16,pass
tree-v7,472,510,"[1, 2, 0, 0, 0, 2, 0, 0]","[3, 1, 1, 0, 0, 0, 0, 1]",1,4 7 7 9 9 J J J J Q Q Q Q,14,pass
tree-v7,472,510,"[1, 2, 0, 0, 0, 2, 0, 0]","[3, 1, 1, 1, 0, 0, 0, 1]",3,4 7 7 9 9 J J J J Q Q Q Q,9,pass
tree-v7,472,510,"[1, 2, 0, 0, 0, 2, 0, 0]","[3, 1, 1, 2, 0, 0, 0, 1]",3,4 7 7 9 9 J J J J Q Q Q Q,4,pass
forest-v3,482,509,"[3, 3, 0, 0, 0, 2, 0, 2]","[0, 0, 0, 1, 0, 0, 0, 0]",3,4 4 5 5 6 7 7 7 8 8 8 9 9 10 10 10 10 J Q K K A A 2 2 2 2,22,pass
