winner,winner score,loser score,target,strategy,opponent,hand,used
tree-v7,484,493,0,"[4, 2, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 0]",5 6 6 6 6 8 9 J K K 2 2, 6 7 3 3 3 10 10 10 10 A A A A J J J J J J 4 4 4 4 Q Q Q 
tree-v7,484,493,0,"[2, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 0]",6 6 6 6 9 J K K 2 2, 6 7 3 3 3 10 10 10 10 A A A A J J J J J J 4 4 4 4 Q Q Q 5 7 8 
tree-v7,484,493,0,"[1, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 0]",6 6 6 6 J K K 2 2, 6 7 3 3 3 10 10 10 10 A A A A J J J J J J 4 4 4 4 Q Q Q 5 7 8 9 
tree-v7,484,493,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 0]",6 6 6 6 K K 2 2, 6 7 3 3 3 10 10 10 10 A A A A J J J J J J 4 4 4 4 Q Q Q 5 7 8 9 J 
tree-v7,484,493,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 2, 0, 0]",6 6 6 6, 6 7 3 3 3 10 10 10 10 A A A A J J J J J J 4 4 4 4 Q Q Q 5 7 8 9 J K K A A 2 2 
tree-v6,471,463,2,"[1, 2, 1, 1, 1, 0, 0, 0]","[1, 0, 3, 0, 0, 1, 0, 0]",3 4 4 5 5 6 6 7 7 7 9 10 J Q K K K 2 2, K K K A A A 2 2 2 A A A 5 10 3 3 3 3 8 8 8 8 
tree-v6,471,463,0,"[1, 2, 0, 1, 1, 0, 0, 0]","[1, 0, 3, 0, 0, 1, 0, 0]",3 4 4 5 5 6 6 9 10 J Q K K K 2 2, K K K A A A 2 2 2 A A A 5 10 3 3 3 3 8 8 8 8 7 7 7 
tree-v6,471,463,0,"[1, 1, 0, 1, 1, 0, 0, 0]","[2, 0, 3, 0, 0, 1, 0, 0]",4 4 5 5 6 6 9 10 J Q K K 2 2, K K K A A A 2 2 2 A A A 5 10 3 3 3 3 8 8 8 8 7 7 7 3 4 K 
tree-v6,471,463,1,"[0, 1, 0, 1, 1, 0, 0, 0]","[2, 0, 3, 0, 0, 1, 0, 0]",4 4 5 5 6 6 9 10 J Q K 2 2, K K K A A A 2 2 2 A A A 5 10 3 3 3 3 8 8 8 8 7 7 7 3 4 K K 
tree-v6,471,463,4,"[0, 0, 0, 1, 1, 0, 0, 0]","[2, 0, 3, 0, 0, 1, 0, 0]",4 4 5 5 6 6 9 10 J Q K, K K K A A A 2 2 2 A A A 5 10 3 3 3 3 8 8 8 8 7 7 7 3 4 K K 2 2 
tree-v6,471,463,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[2, 0, 3, 0, 0, 1, 0, 0]",9 10 J Q K, K K K A A A 2 2 2 A A A 5 10 3 3 3 3 8 8 8 8 7 7 7 3 4 K K 2 2 4 4 5 5 6 6 
tree-v6,483,497,0,"[2, 1, 0, 0, 1, 2, 0, 0]","[0, 0, 3, 0, 0, 1, 0, 0]",3 3 3 3 5 5 5 5 6 9 9 J J Q Q K K 2, 3 3 3 8 8 8 10 10 10 A A A 2 2 2 2 2 6 6 6 10 10 10 
tree-v6,483,497,1,"[0, 1, 0, 0, 1, 2, 0, 0]","[1, 0, 3, 0, 0, 1, 0, 0]",3 3 3 3 5 5 5 5 9 9 J J Q Q K K, 3 3 3 8 8 8 10 10 10 A A A 2 2 2 2 2 6 6 6 10 10 10 6 9 2 
tree-v6,483,497,1,"[0, 2, 0, 0, 0, 2, 0, 0]","[1, 1, 3, 0, 0, 1, 0, 0]",3 3 3 3 5 5 5 5 J J Q Q, 3 3 3 8 8 8 10 10 10 A A A 2 2 2 2 2 6 6 6 10 10 10 6 9 2 9 9 Q Q K K 
tree-v6,483,497,1,"[0, 1, 0, 0, 0, 1, 0, 0]","[1, 2, 3, 0, 0, 1, 0, 0]",5 5 5 5 Q Q, 3 3 3 8 8 8 10 10 10 A A A 2 2 2 2 2 6 6 6 10 10 10 6 9 2 9 9 Q Q K K J J K K 3 3 3 3 
tree-v6,501,484,3,"[1, 4, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 5 5 6 7 8 8 8 9 9 J J Q Q Q Q K K K K A A 2 2, 
tree-v6,501,484,7,"[1, 4, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 5 8 8 8 9 9 J J Q Q Q Q K K K K A A 2 2, 3 4 5 6 7 
tree-v6,501,484,0,"[1, 4, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 1]",5 9 9 J J A A 2 2, 3 4 5 6 7 8 8 8 3 3 2 2 2 3 3 4 4 4 Q Q Q Q A A A A 10 K K K K 
tree-v6,501,484,1,"[0, 3, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 2, 0, 1]",9 9 J J 2 2, 3 4 5 6 7 8 8 8 3 3 2 2 2 3 3 4 4 4 Q Q Q Q A A A A 10 K K K K 5 7 7 7 7 J J A A 
tree-v6,501,484,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[1, 2, 1, 0, 0, 2, 0, 1]",J J, 3 4 5 6 7 8 8 8 3 3 2 2 2 3 3 4 4 4 Q Q Q Q A A A A 10 K K K K 5 7 7 7 7 J J A A 9 9 Q Q 2 2 
tree-v7,467,498,0,"[3, 3, 0, 2, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 5 5 5 6 6 7 8 8 9 9 10 10 10 J Q K K K K A A 2, 
tree-v7,467,498,1,"[0, 2, 0, 2, 0, 1, 0, 0]","[5, 1, 0, 0, 0, 2, 0, 0]",3 3 3 3 5 5 5 6 7 8 8 9 9 10 J Q A A, 4 10 2 Q Q Q Q K K K K 2 2 2 2 3 6 K 4 A 9 9 10 10 
tree-v7,467,498,1,"[0, 1, 0, 2, 0, 1, 0, 0]","[5, 1, 0, 0, 0, 2, 0, 0]",3 3 3 3 5 6 7 8 8 9 9 10 J Q A A, 4 10 2 Q Q Q Q K K K K 2 2 2 2 3 6 K 4 A 9 9 10 10 5 5 
tree-v7,467,498,3,"[0, 0, 0, 2, 0, 1, 0, 0]","[5, 1, 0, 0, 0, 2, 0, 0]",3 3 3 3 5 6 7 8 8 9 9 10 J Q, 4 10 2 Q Q Q Q K K K K 2 2 2 2 3 6 K 4 A 9 9 10 10 5 5 A A 
tree-v7,467,498,3,"[0, 0, 0, 1, 0, 1, 0, 0]","[5, 1, 0, 0, 0, 2, 0, 0]",3 3 3 3 8 9 10 J Q, 4 10 2 Q Q Q Q K K K K 2 2 2 2 3 6 K 4 A 9 9 10 10 5 5 A A 5 6 7 8 9 
tree-v7,467,498,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[5, 1, 0, 0, 0, 2, 0, 0]",3 3 3 3, 4 10 2 Q Q Q Q K K K K 2 2 2 2 3 6 K 4 A 9 9 10 10 5 5 A A 5 6 7 8 9 8 9 10 J Q 
tree-v7,422,452,2,"[3, 4, 4, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 5 5 5 6 6 6 6 7 7 8 8 9 9 9 10 10 J Q Q Q A 2, 
tree-v7,422,452,2,"[2, 4, 2, 0, 0, 0, 0, 0]","[1, 0, 2, 0, 0, 1, 0, 0]",4 4 5 5 5 7 7 8 8 9 9 9 10 10 A 2, 3 3 3 J J J Q Q Q K K K 6 J 3 3 3 3 6 6 6 6 
tree-v7,422,452,2,"[1, 4, 1, 0, 0, 0, 0, 0]","[2, 0, 3, 0, 0, 1, 0, 0]",4 4 7 7 8 8 9 9 9 10 10 2, 3 3 3 J J J Q Q Q K K K 6 J 3 3 3 3 6 6 6 6 5 5 5 2 2 2 9 A 
tree-v7,422,452,0,"[1, 4, 0, 0, 0, 0, 0, 0]","[2, 0, 3, 0, 0, 1, 0, 0]",4 4 7 7 8 8 10 10 2, 3 3 3 J J J Q Q Q K K K 6 J 3 3 3 3 6 6 6 6 5 5 5 2 2 2 9 A 9 9 9 
tree-v7,422,452,1,"[0, 4, 0, 0, 0, 0, 0, 0]","[2, 0, 3, 0, 0, 1, 0, 0]",4 4 7 7 8 8 10 10, 3 3 3 J J J Q Q Q K K K 6 J 3 3 3 3 6 6 6 6 5 5 5 2 2 2 9 A 9 9 9 2 
tree-v7,422,452,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 3, 0, 0, 1, 0, 0]",7 7, 3 3 3 J J J Q Q Q K K K 6 J 3 3 3 3 6 6 6 6 5 5 5 2 2 2 9 A 9 9 9 2 4 4 7 7 8 8 A A 8 8 10 10 
tree-v6,492,515,2,"[2, 2, 3, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 5 5 5 5 7 7 7 7 8 8 8 9 9 10 10 10 J Q Q 2 2 2 2, 
tree-v6,492,515,2,"[1, 2, 2, 0, 0, 3, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",3 5 5 5 5 7 7 7 7 8 8 8 9 9 10 10 10 Q Q 2 2 2 2, 4 4 4 2 2 2 3 J 
tree-v6,492,515,2,"[1, 2, 1, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 2, 0, 0]",3 7 7 7 7 9 9 10 10 10 Q Q, 4 4 4 2 2 2 3 J 8 8 8 6 6 6 6 6 8 5 5 5 5 A A A A 2 2 2 2 
tree-v6,492,515,0,"[1, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 2, 0, 0]",3 7 7 7 7 9 9 Q Q, 4 4 4 2 2 2 3 J 8 8 8 6 6 6 6 6 8 5 5 5 5 A A A A 2 2 2 2 10 10 10 
tree-v6,492,515,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[3, 0, 1, 0, 0, 2, 0, 0]",9 9 Q Q, 4 4 4 2 2 2 3 J 8 8 8 6 6 6 6 6 8 5 5 5 5 A A A A 2 2 2 2 10 10 10 3 J 7 7 7 7 
tree-v6,492,515,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[3, 0, 1, 0, 0, 2, 0, 0]",Q Q, 4 4 4 2 2 2 3 J 8 8 8 6 6 6 6 6 8 5 5 5 5 A A A A 2 2 2 2 10 10 10 3 J 7 7 7 7 9 9 
tree-v6,467,471,1,"[0, 2, 1, 2, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 0]",3 3 3 5 5 7 7 8 8 9 9 10 10 J J Q Q Q Q A A, 9 9 9 4 4 4 4 2 2 2 2 2 3 9 A 2 
tree-v6,467,471,3,"[0, 0, 1, 2, 0, 1, 0, 0]","[2, 1, 1, 0, 0, 1, 0, 0]",3 3 3 7 7 8 8 9 9 10 10 J J Q Q Q Q, 9 9 9 4 4 4 4 2 2 2 2 2 3 9 A 2 5 5 7 7 A A 
tree-v6,467,471,3,"[0, 0, 1, 1, 0, 1, 0, 0]","[2, 1, 1, 0, 0, 1, 0, 0]",3 3 3 7 8 9 10 J Q Q Q Q, 9 9 9 4 4 4 4 2 2 2 2 2 3 9 A 2 5 5 7 7 A A 7 8 9 10 J 
tree-v6,467,471,5,"[0, 0, 1, 0, 0, 1, 0, 0]","[2, 1, 1, 0, 0, 1, 0, 0]",3 3 3 Q Q Q Q, 9 9 9 4 4 4 4 2 2 2 2 2 3 9 A 2 5 5 7 7 A A 7 8 9 10 J 7 8 9 10 J 
tree-v6,467,471,2,"[0, 0, 1, 0, 0, 0, 0, 0]","[2, 1, 1, 0, 0, 1, 0, 0]",3 3 3, 9 9 9 4 4 4 4 2 2 2 2 2 3 9 A 2 5 5 7 7 A A 7 8 9 10 J 7 8 9 10 J Q Q Q Q 
tree-v7,483,545,2,"[1, 2, 1, 0, 0, 3, 1, 0]","[1, 0, 2, 0, 0, 0, 0, 0]",3 3 3 3 5 5 5 6 6 6 6 7 8 8 8 9 9 9 10 10 10 10 A A 2 2, Q Q Q A A A 8 J 
tree-v7,483,545,0,"[1, 2, 0, 0, 0, 3, 1, 0]","[1, 0, 2, 0, 0, 0, 0, 0]",3 3 3 3 6 6 6 6 7 8 8 8 9 9 9 10 10 10 10 A A 2 2, Q Q Q A A A 8 J 5 5 5 
tree-v7,483,545,1,"[0, 2, 0, 0, 0, 3, 1, 0]","[1, 0, 2, 0, 0, 0, 0, 0]",3 3 3 3 6 6 6 6 8 8 8 9 9 9 10 10 10 10 A A 2 2, Q Q Q A A A 8 J 5 5 5 7 
tree-v7,483,545,5,"[0, 0, 0, 0, 0, 2, 1, 0]","[1, 1, 2, 0, 0, 2, 0, 0]",3 3 3 3 6 6 6 6 8 8 8 9 9 9, Q Q Q A A A 8 J 5 5 5 7 A A 7 7 7 7 10 10 10 10 J J J J 4 4 2 2 
tree-v7,483,545,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 2, 2, 0, 0, 3, 0, 0]",8 8 8 9 9 9, Q Q Q A A A 8 J 5 5 5 7 A A 7 7 7 7 10 10 10 10 J J J J 4 4 2 2 3 3 3 3 2 2 2 2 5 5 6 6 6 6 
tree-v6,447,465,2,"[2, 4, 1, 0, 1, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 5 5 6 6 7 7 7 7 7 7 8 8 8 8 9 9 J J K A A 2, 
tree-v6,447,465,0,"[2, 3, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",4 4 5 5 6 6 8 8 8 8 9 9 J J K A A 2, 3 3 3 10 10 10 10 7 7 7 7 7 7 
tree-v6,447,465,0,"[1, 3, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",4 4 5 5 6 6 8 8 8 8 9 9 J J A A 2, 3 3 3 10 10 10 10 7 7 7 7 7 7 K 
tree-v6,447,465,1,"[0, 3, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",4 4 5 5 6 6 8 8 8 8 9 9 J J A A, 3 3 3 10 10 10 10 7 7 7 7 7 7 K 2 
tree-v6,447,465,1,"[0, 2, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]",4 4 5 5 6 6 J J A A, 3 3 3 10 10 10 10 7 7 7 7 7 7 K 2 9 9 A A 7 8 8 8 8 
tree-v6,447,465,4,"[0, 0, 0, 0, 1, 0, 0, 0]","[3, 3, 0, 0, 0, 1, 0, 0]",4 4 5 5 6 6, 3 3 3 10 10 10 10 7 7 7 7 7 7 K 2 9 9 A A 7 8 8 8 8 J J 2 2 8 K 3 3 A A 
tree-v7,458,483,2,"[2, 4, 3, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 5 5 6 6 6 7 7 8 9 9 9 9 Q K K A A A 2 2, 
tree-v7,458,483,2,"[1, 3, 2, 0, 0, 2, 0, 0]","[2, 1, 1, 0, 0, 0, 0, 0]",3 3 3 3 5 5 6 6 6 7 7 9 9 9 9 Q A A A 2 2, 4 4 4 A A A 4 8 2 7 7 K K 
tree-v7,458,483,0,"[1, 2, 0, 0, 0, 2, 0, 0]","[2, 2, 2, 0, 0, 1, 0, 0]",3 3 3 3 5 5 7 7 9 9 9 9 Q, 4 4 4 A A A 4 8 2 7 7 K K 6 6 6 J J J A A A 10 10 10 10 10 8 8 2 2 
tree-v7,458,483,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[3, 2, 2, 0, 0, 1, 0, 0]",5 5 7 7 9 9 9 9, 4 4 4 A A A 4 8 2 7 7 K K 6 6 6 J J J A A A 10 10 10 10 10 8 8 2 2 Q K 3 3 3 3 
tree-v7,458,483,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[3, 3, 2, 0, 0, 1, 0, 0]",7 7, 4 4 4 A A A 4 8 2 7 7 K K 6 6 6 J J J A A A 10 10 10 10 10 8 8 2 2 Q K 3 3 3 3 5 5 Q Q 9 9 9 9 
tree-v6,473,483,2,"[4, 3, 3, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 5 5 5 6 6 6 6 7 7 7 8 8 9 J J J Q Q Q Q K K A 2 2, 
tree-v6,473,483,2,"[4, 3, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 2, 0, 0]",3 4 7 7 7 8 8 9 J J J K K A 2 2, 5 5 5 4 4 4 4 6 6 6 6 A A A A Q Q Q Q 
tree-v6,473,483,0,"[4, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 2, 0, 0]",3 4 8 8 9 K K A 2 2, 5 5 5 4 4 4 4 6 6 6 6 A A A A Q Q Q Q 7 7 7 9 9 9 J J J 
tree-v6,473,483,1,"[0, 3, 0, 0, 0, 0, 0, 0]","[4, 0, 2, 0, 0, 2, 0, 0]",8 8 K K 2 2, 5 5 5 4 4 4 4 6 6 6 6 A A A A Q Q Q Q 7 7 7 9 9 9 J J J 3 8 9 2 10 10 10 3 4 Q A 
tree-v6,473,483,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[4, 1, 2, 0, 0, 2, 0, 0]",K K, 5 5 5 4 4 4 4 6 6 6 6 A A A A Q Q Q Q 7 7 7 9 9 9 J J J 3 8 9 2 10 10 10 3 4 Q A 8 8 A A 2 2 
tree-v6,430,469,0,"[2, 3, 0, 3, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 5 5 5 6 6 7 7 8 8 8 9 10 10 J Q Q K A 2 2, 
tree-v6,430,469,1,"[0, 3, 0, 3, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 0]",4 4 4 5 5 5 6 6 7 7 8 8 9 10 10 J Q K A 2 2, 8 K 3 3 3 3 10 10 10 10 5 Q 
tree-v6,430,469,1,"[0, 1, 0, 3, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 1, 0, 0]",4 5 5 5 6 6 7 7 8 8 9 10 10 J Q K A, 8 K 3 3 3 3 10 10 10 10 5 Q 4 4 J J 2 2 
tree-v6,430,469,0,"[3, 0, 0, 1, 1, 0, 0, 0]","[3, 2, 0, 0, 0, 1, 0, 0]",4 5 6 6 7 7 8 8 10 10 J Q K A, 8 K 3 3 3 3 10 10 10 10 5 Q 4 4 J J 2 2 5 5 A A 6 9 
tree-v6,430,469,0,"[1, 0, 0, 1, 1, 0, 0, 0]","[4, 2, 0, 0, 0, 1, 0, 0]",5 6 6 7 7 8 8 10 J Q K A, 8 K 3 3 3 3 10 10 10 10 5 Q 4 4 J J 2 2 5 5 A A 6 9 4 8 10 
tree-v6,430,469,4,"[0, 0, 0, 1, 1, 0, 0, 0]","[4, 2, 0, 0, 0, 1, 0, 0]",6 6 7 7 8 8 10 J Q K A, 8 K 3 3 3 3 10 10 10 10 5 Q 4 4 J J 2 2 5 5 A A 6 9 4 8 10 5 
tree-v6,430,469,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[4, 2, 0, 0, 0, 1, 0, 0]",10 J Q K A, 8 K 3 3 3 3 10 10 10 10 5 Q 4 4 J J 2 2 5 5 A A 6 9 4 8 10 5 6 6 7 7 8 8 
tree-v7,445,488,2,"[2, 1, 2, 1, 0, 2, 0, 0]","[3, 1, 0, 0, 0, 1, 0, 0]",3 3 3 4 4 5 6 6 7 7 7 7 7 8 8 8 8 8 10 10 A A A, 6 J Q Q Q Q Q 10 K A 8 8 9 9 
tree-v7,445,488,0,"[2, 1, 0, 1, 0, 2, 0, 0]","[3, 1, 1, 0, 0, 1, 0, 0]",4 4 5 6 6 7 7 7 7 7 8 8 8 8 8 10 10, 6 J Q Q Q Q Q 10 K A 8 8 9 9 3 3 3 J J J A A A 
tree-v7,445,488,0,"[1, 1, 0, 1, 0, 2, 0, 0]","[3, 1, 1, 0, 0, 1, 0, 0]",4 5 6 6 7 7 7 7 7 8 8 8 8 8 10 10, 6 J Q Q Q Q Q 10 K A 8 8 9 9 3 3 3 J J J A A A 4 
tree-v7,445,488,1,"[0, 1, 0, 1, 0, 1, 0, 0]","[5, 1, 1, 0, 1, 1, 0, 0]",4 5 6 7 8 8 8 8 8 10 10, 6 J Q Q Q Q Q 10 K A 8 8 9 9 3 3 3 J J J A A A 4 6 9 9 K K A A 2 2 7 7 7 7 
tree-v7,445,488,3,"[0, 0, 0, 1, 0, 1, 0, 0]","[5, 1, 1, 0, 1, 1, 0, 0]",4 5 6 7 8 8 8 8 8, 6 J Q Q Q Q Q 10 K A 8 8 9 9 3 3 3 J J J A A A 4 6 9 9 K K A A 2 2 7 7 7 7 10 10 
tree-v7,445,488,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[5, 1, 1, 0, 1, 1, 0, 0]",8 8 8 8, 6 J Q Q Q Q Q 10 K A 8 8 9 9 3 3 3 J J J A A A 4 6 9 9 K K A A 2 2 7 7 7 7 10 10 4 5 6 7 8 
tree-v7,452,490,0,"[2, 1, 0, 1, 0, 1, 0, 0]","[2, 4, 0, 0, 0, 1, 0, 0]",4 4 6 6 6 6 7 8 9 10 10 J K, 3 9 2 4 4 Q Q A A 8 8 A A 2 2 3 3 3 3 Q Q Q Q 5 5 5 5 5 
tree-v7,452,490,1,"[0, 1, 0, 1, 0, 1, 0, 0]","[3, 4, 0, 0, 0, 1, 0, 0]",4 4 6 6 6 6 7 8 9 10 J, 3 9 2 4 4 Q Q A A 8 8 A A 2 2 3 3 3 3 Q Q Q Q 5 5 5 5 5 10 J K 
tree-v7,452,490,3,"[0, 0, 0, 1, 0, 1, 0, 0]","[3, 4, 0, 0, 0, 1, 0, 0]",6 6 6 6 7 8 9 10 J, 3 9 2 4 4 Q Q A A 8 8 A A 2 2 3 3 3 3 Q Q Q Q 5 5 5 5 5 10 J K 4 4 
tree-v7,468,500,1,"[0, 2, 1, 1, 0, 0, 0, 0]","[3, 1, 2, 0, 0, 2, 0, 0]",3 3 3 4 4 7 8 9 10 J 2 2, Q Q Q K K K 2 2 2 7 J A 5 5 5 5 4 4 4 4 4 6 6 6 6 6 K K K K 10 9 9 A A 
tree-v7,468,500,2,"[0, 0, 1, 1, 0, 0, 0, 0]","[3, 2, 2, 0, 0, 2, 0, 0]",3 3 3 7 8 9 10 J, Q Q Q K K K 2 2 2 7 J A 5 5 5 5 4 4 4 4 4 6 6 6 6 6 K K K K 10 9 9 A A 4 4 J J 2 2 
tree-v7,468,500,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[3, 2, 2, 0, 0, 2, 0, 0]",7 8 9 10 J, Q Q Q K K K 2 2 2 7 J A 5 5 5 5 4 4 4 4 4 6 6 6 6 6 K K K K 10 9 9 A A 4 4 J J 2 2 3 3 3 
tree-v7,500,463,3,"[0, 3, 0, 1, 0, 1, 0, 1]","[3, 1, 1, 0, 0, 1, 0, 0]",3 3 5 5 9 10 J J J J J Q Q Q K A A A 2 2, Q Q Q 4 8 K 6 6 6 6 A A A A 2 5 5 7 7 
tree-v7,500,463,1,"[0, 3, 0, 0, 0, 1, 0, 1]","[3, 1, 1, 0, 0, 1, 0, 0]",3 3 5 5 J J J J Q Q A A A 2 2, Q Q Q 4 8 K 6 6 6 6 A A A A 2 5 5 7 7 9 10 J Q K 
tree-v7,500,463,1,"[0, 1, 0, 0, 0, 1, 0, 1]","[3, 2, 1, 0, 0, 1, 0, 0]",3 3 J J J J A A A 2 2, Q Q Q 4 8 K 6 6 6 6 A A A A 2 5 5 7 7 9 10 J Q K 5 5 7 7 Q Q 
tree-v7,500,463,5,"[0, 0, 0, 0, 0, 1, 0, 1]","[3, 2, 1, 0, 0, 1, 0, 0]",3 3 J J J J A A A, Q Q Q 4 8 K 6 6 6 6 A A A A 2 5 5 7 7 9 10 J Q K 5 5 7 7 Q Q 2 2 
tree-v7,500,463,7,"[0, 0, 0, 0, 0, 0, 0, 1]","[3, 2, 1, 0, 0, 1, 0, 0]",3 3 A A A, Q Q Q 4 8 K 6 6 6 6 A A A A 2 5 5 7 7 9 10 J Q K 5 5 7 7 Q Q 2 2 J J J J 
tree-v7,487,434,2,"[1, 2, 3, 1, 0, 1, 0, 0]","[3, 2, 0, 0, 0, 0, 0, 0]",3 3 3 5 6 6 7 8 9 10 10 J J J Q Q Q Q A A 2 2 2, 7 10 2 5 5 7 7 J J K K 
tree-v7,487,434,0,"[1, 2, 0, 1, 0, 1, 0, 0]","[3, 2, 2, 0, 0, 0, 0, 0]",5 6 6 7 8 9 10 10 Q Q Q Q A A, 7 10 2 5 5 7 7 J J K K 3 3 3 9 9 9 J J J Q Q Q 2 2 2 
tree-v7,487,434,1,"[0, 1, 0, 1, 0, 0, 0, 0]","[5, 3, 2, 0, 0, 1, 0, 0]",5 6 7 8 9 A A, 7 10 2 5 5 7 7 J J K K 3 3 3 9 9 9 J J J Q Q Q 2 2 2 6 K K 6 6 10 10 8 8 8 8 Q Q Q Q 
tree-v7,487,434,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[5, 3, 2, 0, 0, 1, 0, 0]",5 6 7 8 9, 7 10 2 5 5 7 7 J J K K 3 3 3 9 9 9 J J J Q Q Q 2 2 2 6 K K 6 6 10 10 8 8 8 8 Q Q Q Q A A 
tree-v7,477,455,2,"[2, 2, 1, 2, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 5 6 6 7 7 7 7 8 8 9 9 9 9 10 J J Q Q K K A A 2, 
tree-v7,477,455,0,"[2, 2, 0, 2, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",4 5 6 6 8 8 10 J J Q Q K K A A 2, 3 3 3 6 6 6 7 7 7 7 10 10 10 10 7 9 9 9 9 
tree-v7,477,455,0,"[2, 3, 0, 0, 1, 0, 0, 0]","[3, 0, 1, 0, 0, 1, 0, 0]",5 6 6 8 8 10 J J Q Q K K A A, 3 3 3 6 6 6 7 7 7 7 10 10 10 10 7 9 9 9 9 4 9 J 2 
tree-v7,477,455,0,"[1, 1, 0, 0, 1, 0, 0, 0]","[5, 2, 1, 0, 0, 1, 0, 0]",8 8 10 Q Q K K A A, 3 3 3 6 6 6 7 7 7 7 10 10 10 10 7 9 9 9 9 4 9 J 2 5 K 2 3 3 6 6 8 8 J J 
tree-v7,477,455,4,"[0, 0, 0, 0, 1, 0, 0, 0]","[5, 3, 1, 0, 0, 2, 0, 0]",Q Q K K A A, 3 3 3 6 6 6 7 7 7 7 10 10 10 10 7 9 9 9 9 4 9 J 2 5 K 2 3 3 6 6 8 8 J J 10 5 5 5 5 4 4 8 8 
tree-v6,474,464,3,"[0, 1, 0, 2, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 5 5 5 5 6 6 6 7 7 8 8 9 9 10 10 J J J Q Q K K 2 2 2, 
tree-v6,474,464,3,"[0, 1, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0]",3 3 6 6 7 8 9 10 J J J Q Q K K 2 2 2, 6 7 8 9 10 4 4 4 4 4 5 5 5 5 
tree-v6,474,464,1,"[0, 1, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0]",3 3 6 6 J J Q Q K K 2 2 2, 6 7 8 9 10 4 4 4 4 4 5 5 5 5 7 8 9 10 J 
tree-v6,474,464,1,"[0, 2, 0, 0, 0, 0, 0, 1]","[2, 4, 0, 0, 0, 1, 0, 0]",3 3 Q Q K K 2 2 2, 6 7 8 9 10 4 4 4 4 4 5 5 5 5 7 8 9 10 J 6 6 7 7 5 10 3 3 6 6 9 9 J J 
