winner,winner score,loser score,target,strategy,opponent,hand,used
forest-v4,474,466,7,"[0, 0, 0, 0, 0, 0, 0, 1]","[3, 2, 0, 0, 0, 1, 0, 2]",6 6 7 7 7, 9 10 J Q K J Q K A 2 J Q K A 2 A A A A 8 8 8 3 3 10 10 10 4 4 3 4 7 8 J Q Q 2 2 3 3 3 3 9 
tree-v6,497,495,7,"[3, 3, 0, 0, 0, 3, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 5 6 6 7 7 8 8 8 8 9 10 10 10 10 J K K A A A 2 2, 
tree-v6,497,495,0,"[3, 3, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 5 7 7 8 8 8 8 9 10 10 10 10 J K K 2 2, A A A 6 6 
tree-v6,497,495,0,"[2, 2, 0, 0, 0, 3, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 7 7 8 8 8 8 9 10 10 10 10 K 2 2, A A A 6 6 5 9 J Q K 
tree-v6,497,495,0,"[1, 2, 0, 0, 0, 3, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 7 7 8 8 8 8 10 10 10 10 K 2 2, A A A 6 6 5 9 J Q K 9 
tree-v6,497,495,1,"[0, 2, 0, 0, 0, 3, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 7 7 8 8 8 8 10 10 10 10 2 2, A A A 6 6 5 9 J Q K 9 K 
tree-v6,497,495,5,"[0, 0, 0, 0, 0, 3, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 8 8 8 8 10 10 10 10, A A A 6 6 5 9 J Q K 9 K 7 7 J J 2 2 
tree-v6,497,495,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",8 8 8 8 10 10 10 10, A A A 6 6 5 9 J Q K 9 K 7 7 J J 2 2 4 4 4 4 4 
tree-v6,497,495,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",10 10 10 10, A A A 6 6 5 9 J Q K 9 K 7 7 J J 2 2 4 4 4 4 4 8 8 8 8 
forest-v4,518,486,3,"[1, 1, 0, 1, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 6 7 8 9 9 10 J J J Q Q K K K A A A 2 2 2 2, 
forest-v4,518,486,7,"[1, 1, 0, 0, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 9 J J J Q Q K K K A A A 2 2 2 2, 6 7 8 9 10 
forest-v4,518,486,0,"[1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 1]",5 5 9 Q Q A A A 2 2 2 2, 6 7 8 9 10 J J J 3 3 3 3 3 3 8 8 8 4 4 K K K 4 4 
forest-v4,518,486,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 2]",Q Q, 6 7 8 9 10 J J J 3 3 3 3 3 3 8 8 8 4 4 K K K 4 4 9 K J J J 5 5 A A A 5 5 7 7 7 7 7 A 2 2 2 2 
forest-v4,535,470,2,"[1, 1, 1, 1, 0, 3, 0, 0]","[0, 3, 0, 1, 0, 0, 0, 0]",4 4 4 5 5 5 5 7 8 9 9 9 10 J K A A A A 2 2 2 2, 9 10 J Q K 9 9 J J A A 10 10 Q Q 
forest-v4,535,470,0,"[1, 1, 0, 1, 0, 3, 0, 0]","[0, 3, 0, 1, 0, 0, 0, 0]",5 5 5 5 7 8 9 9 9 10 J K A A A A 2 2 2 2, 9 10 J Q K 9 9 J J A A 10 10 Q Q 4 4 4 
forest-v4,535,470,1,"[0, 1, 0, 1, 0, 3, 0, 0]","[0, 3, 0, 1, 0, 0, 0, 0]",5 5 5 5 7 8 9 9 9 10 J A A A A 2 2 2 2, 9 10 J Q K 9 9 J J A A 10 10 Q Q 4 4 4 K 
forest-v4,535,470,3,"[0, 0, 0, 1, 0, 3, 0, 0]","[0, 3, 0, 1, 0, 0, 0, 0]",5 5 5 5 7 8 9 10 J A A A A 2 2 2 2, 9 10 J Q K 9 9 J J A A 10 10 Q Q 4 4 4 K 9 9 
forest-v4,535,470,5,"[0, 0, 0, 0, 0, 3, 0, 0]","[0, 3, 0, 1, 0, 0, 0, 0]",5 5 5 5 A A A A 2 2 2 2, 9 10 J Q K 9 9 J J A A 10 10 Q Q 4 4 4 K 9 9 7 8 9 10 J 
forest-v4,535,470,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[0, 3, 0, 1, 0, 0, 0, 0]",A A A A 2 2 2 2, 9 10 J Q K 9 9 J J A A 10 10 Q Q 4 4 4 K 9 9 7 8 9 10 J 5 5 5 5 
forest-v4,535,470,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 3, 0, 1, 0, 0, 0, 0]",2 2 2 2, 9 10 J Q K 9 9 J J A A 10 10 Q Q 4 4 4 K 9 9 7 8 9 10 J 5 5 5 5 A A A A 
forest-v4,445,509,7,"[2, 2, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3 3 3 3 3 4 4 4 5 6 6 8 8 8 9 9 9 10 10 J A A, 6 7 8 9 10 J Q K A 2 
forest-v4,445,509,0,"[1, 0, 0, 0, 0, 1, 1, 0]","[2, 2, 0, 1, 0, 0, 0, 1]",3 3 3 3 3 8 8 8 9 9 9 J, 6 7 8 9 10 J Q K A 2 4 4 4 6 6 5 5 5 7 7 3 5 K 8 8 10 10 J J A A 
forest-v4,445,509,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[2, 2, 0, 1, 0, 1, 0, 1]",8 8 8 9 9 9, 6 7 8 9 10 J Q K A 2 4 4 4 6 6 5 5 5 7 7 3 5 K 8 8 10 10 J J A A J 2 2 2 2 3 3 3 3 3 
forest-v4,494,458,7,"[3, 2, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 1]",4 4 5 7 9 9 9 10 10 10 J J Q Q Q Q K K K A 2 2, J Q K A 2 5 5 5 3 3 8 8 8 3 3 
forest-v4,494,458,0,"[3, 2, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 1]",5 7 9 9 9 10 10 10 J J Q Q Q Q A 2 2, J Q K A 2 5 5 5 3 3 8 8 8 3 3 K K K 4 4 
forest-v4,494,458,0,"[1, 2, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 1]",7 9 9 9 10 10 10 J J Q Q Q Q 2 2, J Q K A 2 5 5 5 3 3 8 8 8 3 3 K K K 4 4 5 J A 
forest-v4,494,458,1,"[0, 2, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 1, 0, 2]",9 9 9 10 10 10 J J 2 2, J Q K A 2 5 5 5 3 3 8 8 8 3 3 K K K 4 4 5 J A 7 8 8 8 8 7 7 7 6 6 Q Q Q Q 
forest-v4,494,458,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 0, 1, 0, 1, 0, 2]",9 9 9 10 10 10, J Q K A 2 5 5 5 3 3 8 8 8 3 3 K K K 4 4 5 J A 7 8 8 8 8 7 7 7 6 6 Q Q Q Q J J Q Q 2 2 
forest-v4,496,479,0,"[1, 0, 0, 0, 0, 1, 0, 2]","[2, 0, 0, 2, 0, 1, 0, 1]",5 5 8 10 10 J J J Q Q Q Q Q K K K, 3 4 5 6 7 4 5 6 7 8 10 J Q K A 2 2 2 4 4 6 7 10 2 8 8 8 8 9 9 9 9 
forest-v4,496,479,7,"[0, 0, 0, 0, 0, 0, 0, 2]","[3, 0, 0, 2, 0, 1, 0, 1]",5 5 10 10 J J J K K K, 3 4 5 6 7 4 5 6 7 8 10 J Q K A 2 2 2 4 4 6 7 10 2 8 8 8 8 9 9 9 9 8 10 Q Q Q Q Q 
forest-v4,496,479,7,"[0, 1, 1, 0, 0, 0, 0, 0]","[3, 0, 0, 2, 0, 1, 0, 1]",10 10 K K K, 3 4 5 6 7 4 5 6 7 8 10 J Q K A 2 2 2 4 4 6 7 10 2 8 8 8 8 9 9 9 9 8 10 Q Q Q Q Q J J J 5 5 
forest-v4,491,479,3,"[2, 0, 0, 1, 0, 3, 0, 1]","[2, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 4 4 4 6 6 6 6 8 8 8 9 J J Q K K K K K A 2, 4 5 J Q 
forest-v4,491,479,7,"[1, 0, 0, 0, 0, 3, 0, 1]","[3, 0, 0, 0, 0, 1, 0, 0]",3 3 4 4 4 4 4 6 6 6 6 8 8 8 J K K K K, 4 5 J Q J Q K A 2 7 7 7 7 7 5 9 
forest-v4,491,479,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[6, 1, 1, 0, 0, 1, 0, 1]",6 6 6 6 K K K K, 4 5 J Q J Q K A 2 7 7 7 7 7 5 9 8 8 8 3 3 A A A 3 3 2 2 2 3 J K 8 9 9 4 4 4 4 4 
forest-v4,491,479,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[6, 1, 1, 0, 0, 1, 0, 1]",K K K K, 4 5 J Q J Q K A 2 7 7 7 7 7 5 9 8 8 8 3 3 A A A 3 3 2 2 2 3 J K 8 9 9 4 4 4 4 4 6 6 6 6 
forest-v4,484,454,0,"[2, 2, 0, 0, 0, 3, 0, 0]","[3, 0, 1, 0, 1, 1, 0, 0]",3 4 4 5 5 5 5 5 6 6 6 6 9 9 K K K K A, 8 8 8 3 8 A 2 4 4 4 4 2 5 5 6 6 7 7 10 10 J J Q Q 
forest-v4,484,454,1,"[0, 2, 0, 0, 0, 3, 0, 0]","[4, 0, 1, 0, 1, 1, 0, 0]",4 4 5 5 5 5 5 6 6 6 6 9 9 K K K K, 8 8 8 3 8 A 2 4 4 4 4 2 5 5 6 6 7 7 10 10 J J Q Q 3 9 A 
forest-v4,484,454,1,"[0, 1, 0, 0, 0, 2, 0, 0]","[5, 1, 1, 0, 1, 1, 0, 0]",6 6 6 6 9 9 K K K K, 8 8 8 3 8 A 2 4 4 4 4 2 5 5 6 6 7 7 10 10 J J Q Q 3 9 A 4 4 10 10 9 5 5 5 5 5 
forest-v4,484,454,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[5, 2, 1, 0, 1, 1, 0, 0]",K K K K, 8 8 8 3 8 A 2 4 4 4 4 2 5 5 6 6 7 7 10 10 J J Q Q 3 9 A 4 4 10 10 9 5 5 5 5 5 9 9 J J 6 6 6 6 
tree-v6,512,526,7,"[1, 2, 0, 0, 0, 3, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 5 5 6 6 9 9 10 10 10 10 J J J J Q Q Q K A A A, 
tree-v6,512,526,7,"[1, 2, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",5 5 6 6 9 9 10 10 10 10 J J J J K A A A, Q Q Q 4 4 A A A 6 6 3 3 3 3 
tree-v6,512,526,0,"[1, 2, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",6 6 9 9 10 10 10 10 J J J J K, Q Q Q 4 4 A A A 6 6 3 3 3 3 A A A 5 5 
tree-v6,512,526,1,"[0, 2, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",6 6 9 9 10 10 10 10 J J J J, Q Q Q 4 4 A A A 6 6 3 3 3 3 A A A 5 5 K 
tree-v6,512,526,0,"[1, 0, 0, 0, 0, 2, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 1]",9 10 10 10 10 J J J J, Q Q Q 4 4 A A A 6 6 3 3 3 3 A A A 5 5 K 6 6 K K 4 9 
tree-v6,512,526,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 1]",10 10 10 10 J J J J, Q Q Q 4 4 A A A 6 6 3 3 3 3 A A A 5 5 K 6 6 K K 4 9 9 
forest-v4,476,489,3,"[2, 3, 0, 2, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 6 7 7 7 8 8 9 9 9 9 9 10 J J Q K K K A A 2 2, 
forest-v4,476,489,7,"[2, 3, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3 3 4 7 7 9 9 9 9 J K K K A A 2 2, 4 5 6 7 8 6 7 8 9 10 8 9 10 J Q 
forest-v4,476,489,0,"[1, 3, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 2, 0, 1, 0, 1]",4 7 7 A A 2 2, 4 5 6 7 8 6 7 8 9 10 8 9 10 J Q K K K 3 3 2 2 2 2 4 5 6 7 8 J J J 4 4 8 J A 9 9 9 9 
forest-v4,476,489,0,"[1, 2, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 2, 0, 1, 0, 1]",7 7 A 2 2, 4 5 6 7 8 6 7 8 9 10 8 9 10 J Q K K K 3 3 2 2 2 2 4 5 6 7 8 J J J 4 4 8 J A 9 9 9 9 4 10 A 
forest-v4,476,489,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 2, 0, 1, 0, 1]",7 7 2 2, 4 5 6 7 8 6 7 8 9 10 8 9 10 J Q K K K 3 3 2 2 2 2 4 5 6 7 8 J J J 4 4 8 J A 9 9 9 9 4 10 A A 
AI-origin,469,481,7,"[2, 2, 0, 0, 0, 2, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 5 5 6 6 6 7 7 8 8 8 9 9 9 J J Q Q Q Q 2, 8 8 10 10 
AI-origin,469,481,6,"[1, 2, 0, 0, 0, 2, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 1]",4 5 5 5 5 7 7 8 8 8 9 9 9 J J Q Q Q Q, 8 8 10 10 6 6 6 4 4 7 7 7 3 3 6 2 
AI-origin,469,481,0,"[1, 2, 0, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 0, 1, 2]",4 7 7 J J Q Q Q Q, 8 8 10 10 6 6 6 4 4 7 7 7 3 3 6 2 8 8 8 9 9 9 A A A 2 2 2 Q J J J 4 4 5 5 5 5 
AI-origin,469,481,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 0, 1, 2]",7 7 J J Q Q Q Q, 8 8 10 10 6 6 6 4 4 7 7 7 3 3 6 2 8 8 8 9 9 9 A A A 2 2 2 Q J J J 4 4 5 5 5 5 4 
tree-v6,490,503,0,"[1, 1, 0, 1, 0, 2, 0, 0]","[2, 0, 1, 0, 0, 2, 0, 2]",4 4 4 4 6 6 6 6 7 8 9 10 J K K 2, 7 7 7 4 4 10 10 10 6 6 J J J 3 9 Q A 9 9 9 9 Q Q Q Q A A A A 3 3 3 3 3 
tree-v6,490,503,1,"[0, 1, 0, 1, 0, 2, 0, 0]","[2, 0, 1, 0, 0, 2, 0, 2]",4 4 4 4 6 6 6 6 7 8 9 10 J K K, 7 7 7 4 4 10 10 10 6 6 J J J 3 9 Q A 9 9 9 9 Q Q Q Q A A A A 3 3 3 3 3 2 
tree-v6,490,503,3,"[0, 0, 0, 1, 0, 2, 0, 0]","[2, 0, 1, 0, 0, 2, 0, 2]",4 4 4 4 6 6 6 6 7 8 9 10 J, 7 7 7 4 4 10 10 10 6 6 J J J 3 9 Q A 9 9 9 9 Q Q Q Q A A A A 3 3 3 3 3 2 K K 
tree-v6,490,503,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[2, 0, 1, 0, 0, 2, 0, 2]",4 4 4 4 6 6 6 6, 7 7 7 4 4 10 10 10 6 6 J J J 3 9 Q A 9 9 9 9 Q Q Q Q A A A A 3 3 3 3 3 2 K K 7 8 9 10 J 
tree-v6,490,503,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 2, 0, 2]",6 6 6 6, 7 7 7 4 4 10 10 10 6 6 J J J 3 9 Q A 9 9 9 9 Q Q Q Q A A A A 3 3 3 3 3 2 K K 7 8 9 10 J 4 4 4 4 
AI-origin,481,463,3,"[2, 3, 0, 1, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 5 6 6 6 7 7 7 8 9 9 9 9 10 J J J Q Q K K K A A 2 2, 
AI-origin,481,463,7,"[2, 3, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1]",3 7 7 9 9 9 9 10 Q Q K K K A A 2 2, 4 5 6 7 8 7 8 9 10 J 4 4 4 6 6 J J J 6 6 
AI-origin,481,463,0,"[2, 3, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1]",3 9 9 9 9 10 Q Q A A 2 2, 4 5 6 7 8 7 8 9 10 J 4 4 4 6 6 J J J 6 6 K K K 7 7 
AI-origin,481,463,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[3, 1, 0, 1, 0, 0, 1, 1]",9 9 9 9 A A 2 2, 4 5 6 7 8 7 8 9 10 J 4 4 4 6 6 J J J 6 6 K K K 7 7 3 9 10 K A A A 2 2 2 3 8 8 Q Q 
AI-origin,481,463,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[3, 1, 0, 1, 0, 1, 1, 1]",2 2, 4 5 6 7 8 7 8 9 10 J 4 4 4 6 6 J J J 6 6 K K K 7 7 3 9 10 K A A A 2 2 2 3 8 8 Q Q A A 5 5 5 5 9 9 9 9 
AI-origin,461,488,7,"[3, 2, 0, 0, 0, 1, 0, 2]","[1, 0, 0, 0, 0, 2, 0, 0]",4 4 6 7 7 7 8 8 9 9 9 10 10 J J J J K A 2 2, 6 6 6 6 3 3 3 3 3 7 7 7 7 7 10 Q 
AI-origin,461,488,2,"[3, 3, 1, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 0]",6 8 8 9 9 9 10 10 J J J J K A 2 2, 6 6 6 6 3 3 3 3 3 7 7 7 7 7 10 Q 7 7 7 4 4 
AI-origin,461,488,0,"[3, 3, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 0]",6 8 8 10 10 J J J J K A 2 2, 6 6 6 6 3 3 3 3 3 7 7 7 7 7 10 Q 7 7 7 4 4 9 9 9 
AI-origin,461,488,0,"[2, 3, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 0]",8 8 10 10 J J J J K A 2 2, 6 6 6 6 3 3 3 3 3 7 7 7 7 7 10 Q 7 7 7 4 4 9 9 9 6 
AI-origin,461,488,0,"[1, 3, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 0]",8 8 10 10 J J J J A 2 2, 6 6 6 6 3 3 3 3 3 7 7 7 7 7 10 Q 7 7 7 4 4 9 9 9 6 K 
AI-origin,461,488,1,"[0, 3, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 0]",8 8 10 10 J J J J 2 2, 6 6 6 6 3 3 3 3 3 7 7 7 7 7 10 Q 7 7 7 4 4 9 9 9 6 K A 
AI-origin,461,488,1,"[0, 1, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 0, 2, 0, 0]",10 10 J J J J, 6 6 6 6 3 3 3 3 3 7 7 7 7 7 10 Q 7 7 7 4 4 9 9 9 6 K A 8 8 A A 2 2 
tree-v6,470,483,3,"[2, 3, 0, 1, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 5 5 6 7 7 7 8 8 9 9 9 9 10 10 10 Q K K A A A 2 2, 
tree-v6,470,483,7,"[2, 3, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 5 7 7 8 8 9 9 9 9 10 10 10 Q K K A A A 2 2, 3 4 5 6 7 
tree-v6,470,483,7,"[2, 1, 0, 0, 0, 0, 0, 1]","[0, 3, 0, 1, 0, 1, 0, 1]",5 7 7 Q A A A 2 2, 3 4 5 6 7 10 10 10 4 4 A A A 3 3 2 2 2 2 3 4 5 6 7 7 7 8 8 10 10 K K 2 2 9 9 9 9 
tree-v6,470,483,0,"[2, 1, 0, 0, 0, 0, 0, 0]","[0, 3, 0, 1, 0, 1, 0, 1]",5 Q 2 2, 3 4 5 6 7 10 10 10 4 4 A A A 3 3 2 2 2 2 3 4 5 6 7 7 7 8 8 10 10 K K 2 2 9 9 9 9 A A A 7 7 
tree-v6,470,483,0,"[1, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 0, 1, 0, 1, 0, 1]",2, 3 4 5 6 7 10 10 10 4 4 A A A 3 3 2 2 2 2 3 4 5 6 7 7 7 8 8 10 10 K K 2 2 9 9 9 9 A A A 7 7 5 9 Q K 2 
tree-v5,456,466,3,"[3, 0, 0, 2, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 6 6 6 7 7 8 8 8 9 9 10 10 J K K K A 2 2 2, 
tree-v5,456,466,3,"[3, 0, 0, 1, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 6 6 7 8 8 9 10 J K K K A 2 2 2, 6 7 8 9 10 
tree-v5,456,466,7,"[3, 0, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 6 6 8 K K K A 2 2 2, 6 7 8 9 10 7 8 9 10 J 
tree-v5,456,466,7,"[3, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 6 6 8 A 2 2 2, 6 7 8 9 10 7 8 9 10 J K K K 4 4 
tree-v5,456,466,0,"[3, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 8 A, 6 7 8 9 10 7 8 9 10 J K K K 4 4 2 2 2 6 6 
tree-v5,456,466,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3, 6 7 8 9 10 7 8 9 10 J K K K 4 4 2 2 2 6 6 4 7 8 K A 
tree-v7,501,482,0,"[2, 0, 0, 1, 1, 2, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 5 6 7 7 8 9 9 9 10 10 10 J J Q Q K K A 2 2 2 2, 
tree-v7,501,482,4,"[0, 0, 0, 0, 1, 2, 1, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",3 3 3 3 9 9 9 10 10 10 J J Q Q K K 2 2 2 2, 7 10 A A A A A 3 4 5 6 7 4 5 6 7 8 
tree-v7,501,482,5,"[0, 0, 0, 0, 0, 2, 1, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",3 3 3 3 9 9 9 10 10 10 2 2 2 2, 7 10 A A A A A 3 4 5 6 7 4 5 6 7 8 J J Q Q K K 
tree-v7,501,482,5,"[0, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",9 9 9 10 10 10 2 2 2 2, 7 10 A A A A A 3 4 5 6 7 4 5 6 7 8 J J Q Q K K 3 3 3 3 
tree-v7,501,482,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",9 9 9 10 10 10, 7 10 A A A A A 3 4 5 6 7 4 5 6 7 8 J J Q Q K K 3 3 3 3 2 2 2 2 
AI-random,495,499,5,"[0, 4, 0, 1, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 5 5 5 5 7 7 8 8 8 9 10 10 10 J J J Q K K K A A A 2 2, 
AI-random,495,499,1,"[0, 4, 0, 0, 0, 0, 0, 2]","[0, 0, 0, 1, 0, 1, 0, 0]",4 4 7 7 8 8 10 10 J J K K K A A A 2 2, 5 5 5 5 2 2 2 2 3 4 5 6 7 8 9 10 J Q 
AI-random,495,499,1,"[0, 2, 0, 0, 0, 0, 0, 2]","[0, 1, 0, 1, 0, 1, 0, 0]",4 4 7 7 10 10 J J K K K A A A, 5 5 5 5 2 2 2 2 3 4 5 6 7 8 9 10 J Q 8 8 J J 2 2 
AI-random,495,499,7,"[0, 1, 0, 0, 0, 0, 0, 1]","[0, 2, 0, 1, 0, 1, 0, 1]",7 7 J J A A A, 5 5 5 5 2 2 2 2 3 4 5 6 7 8 9 10 J Q 8 8 J J 2 2 10 10 A A Q Q Q 7 7 K K K 4 4 
AI-random,495,499,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 2, 0, 1, 0, 1, 0, 1]",J J, 5 5 5 5 2 2 2 2 3 4 5 6 7 8 9 10 J Q 8 8 J J 2 2 10 10 A A Q Q Q 7 7 K K K 4 4 A A A 7 7 
tree-v7,523,433,1,"[0, 1, 0, 0, 0, 2, 0, 2]","[2, 0, 0, 1, 0, 1, 0, 1]",5 5 7 7 8 8 8 8 9 9 Q Q Q A A A 2 2 2 2, J Q K A 2 9 9 9 4 4 10 10 10 4 4 3 3 3 3 4 6 8 K 
tree-v7,523,433,5,"[0, 0, 0, 0, 0, 2, 0, 1]","[2, 1, 0, 1, 0, 1, 0, 2]",7 7 8 8 8 8 A A A 2 2 2 2, J Q K A 2 9 9 9 4 4 10 10 10 4 4 3 3 3 3 4 6 8 K 9 9 J J 6 6 6 5 5 Q Q Q 5 5 
tree-v7,523,433,5,"[0, 0, 0, 0, 0, 1, 0, 1]","[2, 1, 0, 1, 0, 1, 0, 2]",7 7 A A A 2 2 2 2, J Q K A 2 9 9 9 4 4 10 10 10 4 4 3 3 3 3 4 6 8 K 9 9 J J 6 6 6 5 5 Q Q Q 5 5 8 8 8 8 
tree-v7,523,433,7,"[0, 0, 0, 0, 0, 0, 0, 1]","[2, 1, 0, 1, 0, 1, 0, 2]",7 7 A A A, J Q K A 2 9 9 9 4 4 10 10 10 4 4 3 3 3 3 4 6 8 K 9 9 J J 6 6 6 5 5 Q Q Q 5 5 8 8 8 8 2 2 2 2 
tree-v4,465,482,3,"[3, 2, 0, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 5 5 6 6 6 6 6 7 7 8 9 10 10 10 J J Q Q K K K A 2 2, 
tree-v4,465,482,7,"[3, 2, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 5 5 6 6 6 6 7 10 10 J J Q Q K K K A 2 2, 6 7 8 9 10 
tree-v4,465,482,0,"[3, 2, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 5 5 6 6 6 6 7 10 10 J J Q Q A 2 2, 6 7 8 9 10 K K K 3 3 
tree-v4,465,482,1,"[0, 2, 0, 0, 1, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",5 5 6 6 6 6 10 10 J J Q Q 2 2, 6 7 8 9 10 K K K 3 3 4 6 7 9 A 
tree-v4,465,482,4,"[0, 0, 0, 0, 1, 1, 0, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",6 6 6 6 10 10 J J Q Q, 6 7 8 9 10 K K K 3 3 4 6 7 9 A 5 5 7 7 2 2 
AI-random,485,481,7,"[1, 3, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 5 5 6 6 6 7 7 8 9 9 10 J J J Q K K K K K 2 2, 
AI-random,485,481,0,"[1, 3, 0, 1, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 4 4 7 7 8 9 9 10 J J J Q K K K K K 2 2, 6 6 6 5 5 
