winner,winner score,loser score,strategy,opponent,against,hand,length,target
new-tree-v6,307,305,"[1, 3, 0, 0, 0, 3, 0, 1]","[2, 0, 0, 1, 0, 0, 0, 1]",0,3 3 3 3 6 6 7 8 8 8 8 8 9 9 10 10 10 J J J J J A A 2 2,15,best
new-tree-v6,307,305,"[0, 3, 0, 0, 0, 3, 0, 1]","[3, 0, 0, 1, 0, 0, 0, 1]",0,3 3 3 3 6 6 8 8 8 8 8 9 9 10 10 10 J J J J J A A 2 2,14,pass
new-tree-v6,307,305,"[0, 3, 0, 0, 0, 3, 0, 1]","[4, 0, 0, 1, 0, 0, 0, 1]",0,3 3 3 3 6 6 8 8 8 8 8 9 9 10 10 10 J J J J J A A 2 2,13,pass
new-tree-v6,307,305,"[0, 3, 0, 0, 0, 3, 0, 1]","[5, 0, 0, 1, 0, 0, 0, 1]",0,3 3 3 3 6 6 8 8 8 8 8 9 9 10 10 10 J J J J J A A 2 2,12,pass
new-tree-v6,307,305,"[0, 3, 0, 0, 0, 3, 0, 1]","[5, 1, 0, 1, 0, 0, 0, 1]",1,3 3 3 3 6 6 8 8 8 8 8 9 9 10 10 10 J J J J J A A 2 2,10,best
new-tree-v6,307,305,"[0, 0, 0, 0, 0, 3, 0, 1]","[5, 1, 0, 1, 0, 1, 0, 1]",5,3 3 3 3 6 6 8 8 8 8 8 10 10 10 J J J J J,6,best
tree-v6,300,281,"[3, 2, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 1, 0, 0]",5,5 5 6 7 7 8 8 9 9 9 9 9 10 10 Q Q Q K K K A 2,23,best
tree-v6,300,281,"[2, 2, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",0,8 8 10 10 A 2,22,best
tree-v6,300,281,"[0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]",1,10 10,20,pass
tree-v6,300,281,"[0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 1]",7,10 10,15,pass
tree-v6,300,281,"[0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 2]",7,10 10,10,pass
tree-v6,300,281,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 1, 0, 2]",0,10 10,9,pass
tree-v6,300,281,"[0, 1, 0, 0, 0, 0, 0, 0]","[3, 1, 0, 0, 0, 1, 0, 2]",0,10 10,8,pass
tree-v6,300,281,"[0, 1, 0, 0, 0, 0, 0, 0]","[4, 1, 0, 0, 0, 1, 0, 2]",0,10 10,7,pass
tree-v6,300,281,"[1, 0, 0, 0, 0, 0, 0, 0]","[5, 1, 0, 0, 0, 1, 0, 2]",0,10,6,pass
tree-v6,300,281,"[1, 0, 0, 0, 0, 0, 0, 0]","[5, 2, 0, 0, 0, 1, 0, 2]",1,10,4,pass
tree-v6,300,281,"[1, 0, 0, 0, 0, 0, 0, 0]","[5, 3, 0, 0, 0, 1, 0, 2]",1,10,2,pass
new-tree-v6,307,318,"[4, 2, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,5 5 5 5 7 8 8 9 10 10 Q K K K K A,26,pass
new-tree-v6,307,318,"[4, 2, 0, 0, 0, 2, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",1,5 5 5 5 7 8 8 9 10 10 Q K K K K A,24,best
new-tree-v6,307,318,"[2, 1, 0, 0, 0, 2, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]",5,5 5 5 5 10 10 Q K K K K A,20,best
new-tree-v6,307,318,"[1, 1, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 0, 2, 0, 0]",5,5 5 5 5 10 10 A,16,pass
new-tree-v6,307,318,"[1, 1, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 2, 0, 0]",4,5 5 5 5 10 10 A,10,pass
new-tree-v6,307,318,"[1, 1, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 1, 2, 0, 1]",7,5 5 5 5 10 10 A,5,pass
new-tree-v6,312,299,"[4, 2, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,4 4 6 7 7 7 8 10 10 10 10 10 J Q Q K A A A A 2 2,22,bomb
new-tree-v6,312,299,"[4, 2, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1]",5,6 8 J Q Q K A A A A 2 2,17,pass
new-tree-v6,312,299,"[4, 2, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 1]",0,6 8 J Q Q K A A A A 2 2,16,best
new-tree-v6,312,299,"[3, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 1]",0,8 J Q Q K A A A A 2 2,15,best
new-tree-v6,312,299,"[2, 2, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 1]",0,8 Q Q K A A A A 2 2,14,best
new-tree-v6,312,299,"[1, 2, 0, 0, 0, 1, 0, 0]","[4, 0, 0, 0, 0, 1, 0, 1]",0,8 Q Q A A A A 2 2,13,pass
new-tree-v6,312,299,"[1, 2, 0, 0, 0, 1, 0, 0]","[5, 0, 0, 0, 0, 1, 0, 1]",0,8 Q Q A A A A 2 2,12,pass
new-tree-v6,312,299,"[1, 2, 0, 0, 0, 1, 0, 0]","[5, 1, 0, 0, 0, 1, 0, 1]",1,8 Q Q A A A A 2 2,10,best
new-tree-v6,312,299,"[1, 1, 0, 0, 0, 1, 0, 0]","[5, 2, 0, 0, 0, 1, 0, 1]",1,8 A A A A 2 2,8,pass
new-tree-v6,312,299,"[1, 1, 0, 0, 0, 1, 0, 0]","[5, 3, 0, 0, 0, 1, 0, 1]",1,8 A A A A 2 2,6,pass
new-tree-v6,312,299,"[1, 0, 0, 0, 0, 1, 0, 0]","[5, 3, 0, 0, 0, 2, 0, 1]",5,8 A A A A,2,pass
tree-v6,291,284,"[3, 3, 1, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 4 5 5 5 6 6 6 7 7 7 7 8 9 9 9 10 10 J Q K K K A A 2 2,22,pass
tree-v6,291,284,"[3, 3, 1, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 2]",7,3 4 5 5 5 6 6 6 7 7 7 7 8 9 9 9 10 10 J Q K K K A A 2 2,17,pass
tree-v6,291,284,"[3, 3, 1, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 3]",7,3 4 5 5 5 6 6 6 7 7 7 7 8 9 9 9 10 10 J Q K K K A A 2 2,12,pass
tree-v6,291,284,"[3, 3, 1, 1, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 3]",0,3 4 5 5 5 6 6 6 7 7 7 7 8 9 9 9 10 10 J Q K K K A A 2 2,11,best
tree-v6,291,284,"[2, 3, 1, 1, 0, 1, 1, 0]","[2, 0, 0, 0, 0, 0, 0, 3]",0,3 4 5 5 5 6 6 6 7 7 7 7 8 9 9 9 10 J Q K K K A A 2 2,10,pass
tree-v6,291,284,"[2, 3, 1, 1, 0, 1, 1, 0]","[3, 0, 0, 0, 0, 0, 0, 3]",0,3 4 5 5 5 6 6 6 7 7 7 7 8 9 9 9 10 J Q K K K A A 2 2,9,pass
tree-v6,291,284,"[2, 3, 1, 1, 0, 1, 1, 0]","[4, 0, 0, 0, 0, 0, 0, 3]",0,3 4 5 5 5 6 6 6 7 7 7 7 8 9 9 9 10 J Q K K K A A 2 2,8,pass
tree-v6,291,284,"[2, 3, 1, 1, 0, 1, 1, 0]","[4, 1, 0, 0, 0, 0, 0, 3]",1,3 4 5 5 5 6 6 6 7 7 7 7 8 9 9 9 10 J Q K K K A A 2 2,6,pass
tree-v6,291,284,"[1, 2, 1, 1, 0, 1, 1, 0]","[5, 1, 0, 0, 0, 0, 0, 3]",0,4 5 5 5 6 6 6 7 7 7 7 8 9 9 9 10 J Q K K K 2 2,5,pass
tree-v6,291,284,"[0, 2, 1, 1, 0, 0, 1, 0]","[6, 1, 0, 0, 0, 0, 0, 3]",0,5 5 5 6 6 6 8 9 9 9 10 J Q K K K 2 2,4,pass
tree-v6,300,283,"[5, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 5 5 6 8 8 8 8 9 9 9 10 10 J J Q K A A 2 2 2,22,best
tree-v6,300,283,"[4, 3, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1]",2,3 6 8 8 8 8 10 10 J J Q K A A,19,pass
tree-v6,300,283,"[4, 3, 0, 0, 0, 1, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 1]",2,3 6 8 8 8 8 10 10 J J Q K A A,16,pass
tree-v6,300,283,"[4, 3, 0, 0, 0, 1, 0, 0]","[1, 0, 2, 0, 0, 0, 0, 1]",0,3 6 8 8 8 8 10 10 J J Q K A A,15,best
tree-v6,300,283,"[3, 3, 0, 0, 0, 1, 0, 0]","[2, 0, 2, 0, 0, 0, 0, 1]",0,3 8 8 8 8 10 10 J J Q K A A,14,best
tree-v6,300,283,"[2, 3, 0, 0, 0, 1, 0, 0]","[2, 0, 2, 0, 0, 1, 0, 1]",5,3 8 8 8 8 10 10 J J K A A,10,best
tree-v6,300,283,"[2, 3, 0, 0, 0, 0, 0, 0]","[2, 0, 2, 0, 0, 2, 0, 1]",5,3 10 10 J J K A A,6,best
tree-v6,300,283,"[2, 3, 0, 0, 0, 0, 0, 0]","[2, 1, 2, 0, 0, 2, 0, 1]",1,3 10 10 J J K A A,4,best
tree-v6,300,283,"[2, 2, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 0, 0, 2, 0, 1]",1,3 10 10 J J K,2,best
tree-v6,313,313,"[2, 4, 0, 0, 0, 3, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 4 4 4 5 5 6 6 6 6 7 7 9 9 10 10 J J J J Q Q K A A A A,22,pass
tree-v6,313,313,"[2, 4, 0, 0, 0, 3, 0, 1]","[0, 0, 0, 2, 0, 0, 0, 0]",3,3 4 4 4 5 5 6 6 6 6 7 7 9 9 10 10 J J J J Q Q K A A A A,17,pass
tree-v6,313,313,"[2, 4, 0, 0, 0, 3, 0, 1]","[0, 0, 0, 2, 0, 0, 0, 1]",7,3 4 4 4 5 5 6 6 6 6 7 7 9 9 10 10 J J J J Q Q K A A A A,12,pass
tree-v6,313,313,"[2, 4, 0, 0, 0, 3, 0, 1]","[1, 0, 0, 2, 0, 0, 0, 1]",0,3 4 4 4 5 5 6 6 6 6 7 7 9 9 10 10 J J J J Q Q K A A A A,11,best
tree-v6,313,313,"[1, 4, 0, 0, 0, 3, 0, 1]","[2, 0, 0, 2, 0, 0, 0, 1]",0,3 4 4 4 5 5 6 6 6 6 7 7 9 9 10 10 J J J J Q Q A A A A,10,pass
tree-v6,313,313,"[1, 4, 0, 0, 0, 3, 0, 1]","[3, 0, 0, 2, 0, 0, 0, 1]",0,3 4 4 4 5 5 6 6 6 6 7 7 9 9 10 10 J J J J Q Q A A A A,9,pass
tree-v6,313,313,"[1, 4, 0, 0, 0, 3, 0, 1]","[3, 0, 0, 2, 0, 1, 0, 1]",5,3 4 4 4 5 5 6 6 6 6 7 7 9 9 10 10 J J J J Q Q A A A A,5,pass
new-tree-v6,279,275,"[2, 3, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,5 5 5 6 6 7 8 8 9 9 10 10 10 10 J J 2,22,bomb
new-tree-v6,279,275,"[1, 3, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",0,8 8 9 9 J J 2,21,best
new-tree-v6,279,275,"[0, 2, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 1]",1,9 9 J J,19,pass
new-tree-v6,279,275,"[0, 2, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 1]",3,9 9 J J,14,pass
new-tree-v6,279,275,"[0, 2, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 2]",7,9 9 J J,9,pass
new-tree-v6,279,275,"[0, 2, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 1, 0, 0, 0, 2]",0,9 9 J J,8,pass
new-tree-v6,279,275,"[0, 2, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 1, 0, 0, 0, 2]",1,9 9 J J,6,pass
new-tree-v6,332,307,"[4, 2, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",5,4 4 4 4 5 6 9 9 10 J J K K K K K A 2 2 2 2 2,23,best
new-tree-v6,332,307,"[3, 2, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",0,4 4 4 4 6 9 9 10 J J A 2 2 2 2 2,22,best
new-tree-v6,332,307,"[2, 2, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 0]",5,4 4 4 4 6 9 9 10 J J 2 2 2 2 2,18,best
new-tree-v6,332,307,"[1, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 0]",0,4 4 4 4 9 9 10 J J,17,pass
new-tree-v6,332,307,"[1, 2, 0, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 2, 0, 0]",1,4 4 4 4 9 9 10 J J,15,best
new-tree-v6,332,307,"[1, 1, 0, 0, 0, 1, 0, 0]","[2, 2, 0, 0, 0, 2, 0, 0]",1,4 4 4 4 10 J J,13,pass
new-tree-v6,332,307,"[1, 1, 0, 0, 0, 1, 0, 0]","[2, 3, 0, 0, 0, 2, 0, 0]",1,4 4 4 4 10 J J,11,best
tree-v6,278,297,"[1, 3, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3,5 5 7 7 8 8 8 8 8 8 10 J J J Q Q K K K A A A,22,pass
tree-v6,278,297,"[1, 3, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 2, 0, 0, 0, 0]",3,5 5 7 7 8 8 8 8 8 8 10 J J J Q Q K K K A A A,17,pass
tree-v6,278,297,"[1, 3, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 2, 0, 0, 0, 1]",7,5 5 7 7 8 8 8 8 8 8 10 J J J Q Q K K K A A A,12,best
tree-v6,278,297,"[1, 3, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 2, 0, 1, 0, 1]",5,7 7 8 8 8 8 8 8 10 Q Q K K K A A A,8,pass
tree-v6,278,297,"[1, 3, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 2, 0, 1, 0, 2]",7,7 7 8 8 8 8 8 8 10 Q Q K K K A A A,3,pass
tree-v6,278,297,"[0, 2, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 2, 0, 1, 0, 2]",1,8 8 Q Q K K K A A A,1,pass
new-tree-v6,307,277,"[4, 0, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0]",5,5 5 5 5 7 7 8 8 8 8 9 J Q A 2 2 2,23,best
new-tree-v6,307,277,"[3, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",0,8 8 8 8 J Q A,22,pass
new-tree-v6,307,277,"[3, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",3,8 8 8 8 J Q A,17,pass
new-tree-v6,307,277,"[3, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 1]",7,8 8 8 8 J Q A,12,pass
new-tree-v6,307,277,"[3, 0, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 1, 0, 1, 0, 1]",0,8 8 8 8 J Q A,11,best
new-tree-v6,307,277,"[2, 0, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 1, 0, 1, 0, 1]",0,8 8 8 8 Q A,10,pass
new-tree-v6,307,277,"[2, 0, 0, 0, 0, 1, 0, 0]","[4, 0, 0, 1, 0, 1, 0, 1]",0,8 8 8 8 Q A,9,best
new-tree-v6,307,277,"[1, 0, 0, 0, 0, 1, 0, 0]","[5, 0, 0, 1, 0, 1, 0, 1]",0,8 8 8 8 A,8,pass
new-tree-v6,307,277,"[1, 0, 0, 0, 0, 1, 0, 0]","[5, 1, 0, 1, 0, 1, 0, 1]",1,8 8 8 8 A,6,pass
tree-v6,277,344,"[1, 0, 0, 0, 0, 1, 1, 2]","[0, 0, 0, 0, 0, 1, 0, 0]",5,5 5 7 9 9 10 10 10 Q Q Q K K K A A A A A 2 2 2,23,best
tree-v6,277,344,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",0,9 9 Q Q Q K K K 2 2 2,22,pass
tree-v6,277,344,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",3,9 9 Q Q Q K K K 2 2 2,17,pass
tree-v6,277,344,"[0, 1, 1, 0, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 1, 0, 1]",7,9 9 Q Q Q K K K 2 2 2,12,pass
tree-v6,277,344,"[0, 1, 1, 0, 0, 0, 1, 0]","[2, 0, 0, 1, 0, 1, 0, 1]",0,9 9 Q Q Q K K K 2 2 2,11,pass
tree-v6,277,344,"[0, 1, 1, 0, 0, 0, 1, 0]","[3, 0, 0, 1, 0, 1, 0, 1]",0,9 9 Q Q Q K K K 2 2 2,10,pass
tree-v6,277,344,"[0, 1, 1, 0, 0, 0, 1, 0]","[3, 1, 0, 1, 0, 1, 0, 1]",1,9 9 Q Q Q K K K 2 2 2,8,pass
tree-v6,277,344,"[0, 1, 1, 0, 0, 0, 1, 0]","[3, 2, 0, 1, 0, 1, 0, 1]",1,9 9 Q Q Q K K K 2 2 2,6,pass
tree-v6,277,344,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 3, 0, 1, 0, 1, 0, 1]",1,Q Q Q K K K,4,pass
tree-v6,277,344,"[1, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 1, 1, 0, 1, 0, 1]",2,K,1,pass
tree-v6,274,300,"[4, 2, 0, 1, 0, 1, 0, 2]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 4 4 4 5 5 6 6 6 7 9 10 10 10 10 10 J Q Q Q K K A A 2 2 2,26,best
tree-v6,274,300,"[3, 2, 0, 1, 0, 1, 0, 2]","[2, 0, 0, 0, 0, 0, 0, 0]",0,3 4 4 4 5 5 6 6 6 7 9 10 10 10 10 10 J Q Q Q K A A 2 2 2,25,bomb
tree-v6,274,300,"[3, 2, 0, 1, 0, 0, 0, 2]","[2, 0, 0, 0, 0, 1, 0, 0]",5,3 4 4 4 5 5 6 6 6 7 9 10 J Q Q Q K A A 2 2 2,21,pass
tree-v6,274,300,"[3, 2, 0, 1, 0, 0, 0, 2]","[2, 1, 0, 0, 0, 1, 0, 0]",1,3 4 4 4 5 5 6 6 6 7 9 10 J Q Q Q K A A 2 2 2,19,best
tree-v6,274,300,"[3, 1, 0, 1, 0, 0, 0, 2]","[2, 2, 0, 0, 0, 1, 0, 0]",1,3 4 4 4 5 5 6 6 6 7 9 10 J Q K A A 2 2 2,17,best
tree-v6,274,300,"[3, 0, 0, 1, 0, 0, 0, 2]","[2, 3, 0, 0, 0, 1, 0, 0]",1,3 4 4 4 5 5 6 6 6 7 9 10 J Q K 2 2 2,15,pass
tree-v6,274,300,"[3, 0, 0, 1, 0, 0, 0, 2]","[2, 3, 0, 0, 0, 1, 0, 1]",7,3 4 4 4 5 5 6 6 6 7 9 10 J Q K 2 2 2,10,best
tree-v6,274,300,"[2, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 0, 0, 0, 1, 0, 1]",0,4 7,9,best
tree-v6,274,300,"[1, 0, 0, 0, 0, 0, 0, 0]","[4, 3, 0, 0, 0, 1, 0, 1]",0,4,8,pass
tree-v6,274,300,"[1, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 0, 0, 0, 1, 0, 1]",1,4,6,pass
tree-v6,296,306,"[4, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 4 5 6 6 6 7 7 8 9 9 9 9 10 J J J Q Q K K K A A 2 2 2,22,best
tree-v6,296,306,"[3, 2, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1]",5,3 4 5 6 7 7 8 9 9 9 9 10 Q Q A A 2 2 2,18,best
tree-v6,296,306,"[3, 2, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 2, 0, 1]",5,3 4 5 6 7 7 8 10 Q Q A A 2 2 2,14,pass
tree-v6,296,306,"[3, 2, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 1]",0,3 4 5 6 7 7 8 10 Q Q A A 2 2 2,13,best
tree-v6,296,306,"[2, 2, 1, 1, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 1]",0,3 4 5 6 7 8 10 Q Q A A 2 2 2,12,best
tree-v6,296,306,"[1, 2, 1, 1, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 1]",0,3 4 5 6 7 8 Q Q A A 2 2 2,11,pass
tree-v6,296,306,"[1, 2, 1, 1, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 2, 0, 1]",0,3 4 5 6 7 8 Q Q A A 2 2 2,10,pass
tree-v6,296,306,"[1, 2, 1, 1, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 2, 0, 1]",0,3 4 5 6 7 8 Q Q A A 2 2 2,9,pass
tree-v6,296,306,"[1, 2, 1, 1, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 2, 0, 1]",0,3 4 5 6 7 8 Q Q A A 2 2 2,8,pass
tree-v6,296,306,"[1, 2, 1, 1, 0, 0, 0, 0]","[6, 1, 0, 0, 0, 2, 0, 1]",1,3 4 5 6 7 8 Q Q A A 2 2 2,6,pass
tree-v6,296,306,"[0, 1, 0, 1, 0, 0, 0, 0]","[6, 1, 0, 0, 0, 3, 0, 1]",5,4 5 6 7 8 A A,2,pass
new-tree-v6,289,284,"[3, 4, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 4 4 5 5 6 6 7 7 8 8 9 9 9 9 9 10 10 J Q Q K K K A A 2,22,best
new-tree-v6,289,284,"[2, 4, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",0,5 5 6 6 7 7 8 8 9 9 9 9 9 10 10 J Q Q A A 2,21,best
new-tree-v6,289,284,"[1, 4, 0, 0, 1, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",0,5 5 6 6 7 7 8 8 9 9 9 9 9 10 10 Q Q A A 2,20,pass
new-tree-v6,289,284,"[1, 4, 0, 0, 1, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 2]",7,5 5 6 6 7 7 8 8 9 9 9 9 9 10 10 Q Q A A 2,15,pass
new-tree-v6,289,284,"[1, 4, 0, 0, 1, 1, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 2]",0,5 5 6 6 7 7 8 8 9 9 9 9 9 10 10 Q Q A A 2,14,best
new-tree-v6,289,284,"[0, 4, 0, 0, 1, 1, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 2]",5,5 5 6 6 7 7 8 8 9 9 9 9 9 10 10 Q Q A A,10,best
new-tree-v6,289,284,"[0, 3, 0, 0, 1, 0, 0, 0]","[3, 1, 0, 0, 0, 1, 0, 2]",1,6 6 7 7 8 8 10 10 Q Q A A,8,best
new-tree-v6,289,284,"[0, 1, 0, 0, 1, 0, 0, 0]","[3, 2, 0, 0, 0, 1, 0, 2]",1,6 6 7 7 8 8 A A,6,best
tree-v6,308,301,"[1, 3, 2, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 6 6 6 7 7 7 7 10 10 Q Q A A A 2 2,22,pass
tree-v6,308,301,"[1, 3, 2, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",0,3 6 6 6 7 7 7 7 10 10 Q Q A A A 2 2,21,pass
tree-v6,308,301,"[1, 3, 2, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",0,3 6 6 6 7 7 7 7 10 10 Q Q A A A 2 2,20,pass
tree-v6,308,301,"[1, 3, 2, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 1]",0,3 6 6 6 7 7 7 7 10 10 Q Q A A A 2 2,19,pass
tree-v6,308,301,"[1, 3, 2, 0, 0, 1, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 1]",0,3 6 6 6 7 7 7 7 10 10 Q Q A A A 2 2,18,pass
tree-v6,308,301,"[1, 3, 2, 0, 0, 1, 0, 0]","[4, 0, 0, 0, 1, 0, 0, 1]",4,3 6 6 6 7 7 7 7 10 10 Q Q A A A 2 2,12,pass
tree-v6,308,301,"[1, 3, 2, 0, 0, 1, 0, 0]","[4, 0, 0, 0, 1, 1, 0, 1]",5,3 6 6 6 7 7 7 7 10 10 Q Q A A A 2 2,8,best
tree-v6,308,301,"[1, 3, 2, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 1, 2, 0, 1]",5,3 6 6 6 10 10 Q Q A A A 2 2,4,best
new-tree-v6,309,303,"[2, 3, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,6 6 9 10 J J J J Q Q Q Q A A 2 2,26,best
new-tree-v6,309,303,"[1, 3, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,6 6 9 J J J J Q Q Q Q A A 2 2,25,pass
new-tree-v6,309,303,"[1, 3, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",7,6 6 9 J J J J Q Q Q Q A A 2 2,20,pass
new-tree-v6,309,303,"[1, 3, 0, 0, 0, 2, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 1]",0,6 6 9 J J J J Q Q Q Q A A 2 2,19,best
new-tree-v6,309,303,"[0, 3, 0, 0, 0, 2, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 1]",0,6 6 J J J J Q Q Q Q A A 2 2,18,pass
new-tree-v6,309,303,"[0, 3, 0, 0, 0, 2, 0, 0]","[4, 1, 0, 0, 0, 0, 0, 1]",1,6 6 J J J J Q Q Q Q A A 2 2,16,best
new-tree-v6,309,303,"[0, 1, 0, 0, 0, 2, 0, 0]","[4, 2, 0, 0, 0, 0, 0, 1]",1,J J J J Q Q Q Q 2 2,14,best
new-tree-v6,309,303,"[0, 0, 0, 0, 0, 1, 0, 0]","[4, 2, 0, 0, 0, 1, 0, 1]",5,Q Q Q Q,10,pass
new-tree-v6,309,303,"[0, 0, 0, 0, 0, 1, 0, 0]","[4, 3, 0, 0, 0, 1, 0, 1]",1,Q Q Q Q,8,pass
new-tree-v6,291,295,"[3, 0, 0, 0, 1, 2, 0, 2]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 4 4 4 5 5 6 7 7 7 7 8 9 9 9 9 10 10 10 J J Q Q K K A,22,pass
new-tree-v6,291,295,"[3, 0, 0, 0, 1, 2, 0, 2]","[0, 0, 0, 1, 0, 0, 0, 1]",7,3 3 4 4 4 5 5 6 7 7 7 7 8 9 9 9 9 10 10 10 J J Q Q K K A,17,best
new-tree-v6,291,295,"[3, 0, 0, 0, 1, 2, 0, 1]","[0, 0, 0, 1, 0, 1, 0, 1]",5,3 3 4 4 4 6 7 7 7 7 8 9 9 9 9 J J Q Q K K A,13,pass
