winner,winner score,loser score,target,strategy,opponent,hand,used
new-tree-v6,302,291,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[5, 1, 0, 1, 0, 1, 0, 1]",4 4 4 4 5 5 6 6, 5 6 7 8 9 7 8 9 10 J 10 10 10 10 Q Q Q Q 2 2 2 3 3 9 Q K 2 3 3 3 6 6 4 10 J J 7 7 A A 
new-tree-v6,302,291,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[5, 2, 0, 1, 0, 1, 0, 1]",6 6, 5 6 7 8 9 7 8 9 10 J 10 10 10 10 Q Q Q Q 2 2 2 3 3 9 Q K 2 3 3 3 6 6 4 10 J J 7 7 A A 5 5 K K 4 4 4 4 
tree-v6,318,335,7,"[4, 2, 0, 0, 0, 2, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 5 5 5 6 6 7 7 7 7 8 8 10 J J Q K K K K A A A 2 2 2, 
tree-v6,318,335,0,"[3, 2, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 2]",3 4 8 8 J J Q K K K K A A A 2 2 2, 5 5 5 6 6 J J J 5 5 A A A 6 6 7 7 7 7 9 9 9 9 9 4 10 
tree-v6,318,335,0,"[1, 2, 0, 0, 0, 1, 1, 0]","[2, 0, 0, 0, 0, 1, 0, 2]",4 8 8 J J K K K K A A A 2 2 2, 5 5 5 6 6 J J J 5 5 A A A 6 6 7 7 7 7 9 9 9 9 9 4 10 3 7 Q 
tree-v6,318,335,1,"[0, 2, 0, 0, 0, 1, 1, 0]","[2, 0, 0, 0, 0, 1, 0, 2]",8 8 J J K K K K A A A 2 2 2, 5 5 5 6 6 J J J 5 5 A A A 6 6 7 7 7 7 9 9 9 9 9 4 10 3 7 Q 4 
tree-v6,318,335,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[2, 3, 0, 0, 0, 1, 0, 2]",A A A 2 2 2, 5 5 5 6 6 J J J 5 5 A A A 6 6 7 7 7 7 9 9 9 9 9 4 10 3 7 Q 4 8 8 K K 8 8 J J 2 2 K K K K 
new-tree-v6,352,322,7,"[4, 1, 0, 0, 0, 4, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 7 7 7 7 8 8 8 8 9 9 10 J J J J Q K K K K A A A 2, 
new-tree-v6,352,322,0,"[4, 1, 0, 0, 0, 4, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 7 7 7 7 8 8 8 8 9 9 10 J J J J Q K K K K 2, A A A 3 3 
new-tree-v6,352,322,1,"[0, 1, 0, 0, 0, 4, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0]",7 7 7 7 8 8 8 8 9 9 J J J J K K K K, A A A 3 3 4 7 10 J Q K 2 
new-tree-v6,352,322,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[3, 1, 0, 0, 0, 3, 0, 0]",7 7 7 7 8 8 8 8, A A A 3 3 4 7 10 J Q K 2 9 9 Q Q 9 9 9 9 J J J J 2 2 2 2 10 10 10 10 K K K K 
new-tree-v6,352,322,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[3, 1, 0, 0, 0, 3, 0, 0]",8 8 8 8, A A A 3 3 4 7 10 J Q K 2 9 9 Q Q 9 9 9 9 J J J J 2 2 2 2 10 10 10 10 K K K K 7 7 7 7 
tree-v6,313,302,7,"[5, 2, 0, 0, 0, 1, 0, 2]","[0, 0, 1, 0, 0, 0, 0, 1]",3 3 4 4 4 5 6 6 6 7 8 8 8 10 J K K K K A A 2 2, 10 10 10 5 5 2 2 2 Q Q Q Q 
tree-v6,313,302,7,"[5, 2, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 1]",4 4 4 5 7 8 8 8 10 J K K K K A A 2 2, 10 10 10 5 5 2 2 2 Q Q Q Q 6 6 6 3 3 
tree-v6,313,302,0,"[5, 2, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1]",4 5 7 10 J K K K K A A 2 2, 10 10 10 5 5 2 2 2 Q Q Q Q 6 6 6 3 3 8 8 8 4 4 
tree-v6,313,302,0,"[3, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 0, 0, 1]",7 10 J K K K K A A 2 2, 10 10 10 5 5 2 2 2 Q Q Q Q 6 6 6 3 3 8 8 8 4 4 4 Q 3 5 
tree-v6,313,302,0,"[2, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 0, 0, 1]",10 J K K K K A A 2 2, 10 10 10 5 5 2 2 2 Q Q Q Q 6 6 6 3 3 8 8 8 4 4 4 Q 3 5 7 
tree-v6,313,302,0,"[1, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 0, 0, 1]",J K K K K A A 2 2, 10 10 10 5 5 2 2 2 Q Q Q Q 6 6 6 3 3 8 8 8 4 4 4 Q 3 5 7 10 
tree-v6,313,302,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 0, 0, 1]",K K K K A A 2 2, 10 10 10 5 5 2 2 2 Q Q Q Q 6 6 6 3 3 8 8 8 4 4 4 Q 3 5 7 10 J 
tree-v6,313,302,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 1]",2 2, 10 10 10 5 5 2 2 2 Q Q Q Q 6 6 6 3 3 8 8 8 4 4 4 Q 3 5 7 10 J A A 9 9 9 9 K K K K 
tree-v6,326,319,7,"[3, 3, 0, 0, 0, 3, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 6 6 6 6 6 7 7 7 7 8 9 9 J J J Q Q K K A 2 2 2 2, 
tree-v6,326,319,0,"[2, 3, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 2, 0, 2]",4 7 7 7 7 9 9 Q Q K K A, J J J 3 3 K K K 4 4 5 5 5 3 3 6 6 6 6 6 A A A A A 6 8 10 10 10 10 2 2 2 2 
tree-v6,326,319,1,"[0, 3, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 2]",7 7 7 7 9 9 Q Q K K, J J J 3 3 K K K 4 4 5 5 5 3 3 6 6 6 6 6 A A A A A 6 8 10 10 10 10 2 2 2 2 4 7 A 
tree-v6,326,319,1,"[0, 1, 0, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 2, 0, 2]",7 7 7 7 Q Q, J J J 3 3 K K K 4 4 5 5 5 3 3 6 6 6 6 6 A A A A A 6 8 10 10 10 10 2 2 2 2 4 7 A 9 9 Q Q K K 
tree-v6,326,319,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 2, 0, 2]",7 7 7 7, J J J 3 3 K K K 4 4 5 5 5 3 3 6 6 6 6 6 A A A A A 6 8 10 10 10 10 2 2 2 2 4 7 A 9 9 Q Q K K Q Q 
tree-v6,280,288,7,"[4, 2, 0, 0, 0, 2, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 5 5 5 5 6 6 6 6 7 7 7 8 8 8 9 9 9 10 J J A 2 2 2, 
tree-v6,280,288,0,"[3, 1, 1, 0, 0, 2, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 5 5 5 5 6 6 6 6 7 7 7 8 8 8 9 9 9 10 J J A, 2 2 2 3 3 
tree-v6,280,288,1,"[0, 1, 1, 0, 0, 2, 1, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",5 5 5 5 6 6 6 6 7 7 7 8 8 8 9 9 9 J J, 2 2 2 3 3 4 5 10 J A 
tree-v6,280,288,1,"[0, 1, 0, 0, 0, 2, 1, 0]","[3, 1, 0, 0, 0, 0, 0, 2]",5 5 5 5 6 6 6 6 7 7 8 8 8 9 9 9, 2 2 2 3 3 4 5 10 J A J J Q Q 4 4 4 3 3 K K K 6 6 3 7 
tree-v6,280,288,5,"[0, 0, 0, 0, 0, 2, 1, 0]","[3, 1, 0, 0, 0, 0, 0, 2]",5 5 5 5 6 6 6 6 8 8 8 9 9 9, 2 2 2 3 3 4 5 10 J A J J Q Q 4 4 4 3 3 K K K 6 6 3 7 7 7 
tree-v6,280,288,5,"[0, 0, 0, 0, 0, 1, 1, 0]","[3, 1, 0, 0, 0, 0, 0, 2]",6 6 6 6 8 8 8 9 9 9, 2 2 2 3 3 4 5 10 J A J J Q Q 4 4 4 3 3 K K K 6 6 3 7 7 7 5 5 5 5 
tree-v6,280,288,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 1, 0, 0, 0, 0, 0, 2]",8 8 8 9 9 9, 2 2 2 3 3 4 5 10 J A J J Q Q 4 4 4 3 3 K K K 6 6 3 7 7 7 5 5 5 5 6 6 6 6 
new-tree-v6,312,284,7,"[2, 2, 0, 0, 0, 0, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 5 5 6 6 8 8 9 9 9 10 10 J J J Q Q K K K A A A 2 2 2, 
new-tree-v6,312,284,2,"[2, 3, 1, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 1, 1, 1]",3 4 8 8 10 10 Q Q K K K, 9 9 9 5 5 10 10 10 4 4 J J J 6 6 3 3 3 3 5 6 2 Q Q K K A A 7 7 7 8 8 8 A A A 2 2 2 
new-tree-v6,312,284,0,"[2, 3, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 1, 1, 1]",3 4 8 8 10 10 Q Q, 9 9 9 5 5 10 10 10 4 4 J J J 6 6 3 3 3 3 5 6 2 Q Q K K A A 7 7 7 8 8 8 A A A 2 2 2 K K K 
new-tree-v6,312,284,0,"[2, 2, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 1, 1, 1, 1]",4 8 8 10 10 Q, 9 9 9 5 5 10 10 10 4 4 J J J 6 6 3 3 3 3 5 6 2 Q Q K K A A 7 7 7 8 8 8 A A A 2 2 2 K K K 3 J Q 
new-tree-v6,312,284,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 1, 1, 1, 1]",8 8 10 10, 9 9 9 5 5 10 10 10 4 4 J J J 6 6 3 3 3 3 5 6 2 Q Q K K A A 7 7 7 8 8 8 A A A 2 2 2 K K K 3 J Q 4 J Q 
new-tree-v6,312,284,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 1, 1, 1, 1]",10 10, 9 9 9 5 5 10 10 10 4 4 J J J 6 6 3 3 3 3 5 6 2 Q Q K K A A 7 7 7 8 8 8 A A A 2 2 2 K K K 3 J Q 4 J Q 8 8 
tree-v6,314,318,3,"[2, 1, 0, 2, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 5 5 6 6 6 6 6 7 7 7 9 10 J J J Q K K A A A A 2 2 2, 
tree-v6,314,318,0,"[2, 1, 0, 1, 0, 2, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1]",5 6 6 6 6 9 10 J J J Q K K A A A A, 3 4 5 6 7 J Q K A 2 8 8 8 4 4 2 2 2 7 7 
tree-v6,314,318,1,"[0, 1, 0, 1, 0, 2, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1]",6 6 6 6 9 10 J J J Q K A A A A, 3 4 5 6 7 J Q K A 2 8 8 8 4 4 2 2 2 7 7 5 7 K 
tree-v6,314,318,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[3, 2, 0, 1, 0, 2, 0, 1]",10 J Q K A, 3 4 5 6 7 J Q K A 2 8 8 8 4 4 2 2 2 7 7 5 7 K J J K K A A 2 2 6 6 6 6 Q Q Q Q 3 9 5 5 5 5 9 A 
new-tree-v6,341,332,2,"[2, 2, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 2, 0, 2]",4 5 6 6 7 8 Q Q K K K A A 2, 10 J Q K A 9 9 9 9 A A A A 10 10 10 10 10 2 2 2 2 6 6 6 3 3 8 8 8 4 4 J J J J 
new-tree-v6,341,332,0,"[2, 2, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 2, 0, 2]",4 5 6 6 7 8 Q Q A A 2, 10 J Q K A 9 9 9 9 A A A A 10 10 10 10 10 2 2 2 2 6 6 6 3 3 8 8 8 4 4 J J J J K K K 
new-tree-v6,341,332,1,"[0, 2, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 2, 0, 2]",4 5 6 7 8 Q Q A A, 10 J Q K A 9 9 9 9 A A A A 10 10 10 10 10 2 2 2 2 6 6 6 3 3 8 8 8 4 4 J J J J K K K 6 J 2 
new-tree-v6,341,332,1,"[0, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 2, 0, 2]",4 5 6 7 8 A A, 10 J Q K A 9 9 9 9 A A A A 10 10 10 10 10 2 2 2 2 6 6 6 3 3 8 8 8 4 4 J J J J K K K 6 J 2 Q Q 
new-tree-v6,341,332,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 2, 0, 2]",4 5 6 7 8, 10 J Q K A 9 9 9 9 A A A A 10 10 10 10 10 2 2 2 2 6 6 6 3 3 8 8 8 4 4 J J J J K K K 6 J 2 Q Q A A 
new-tree-v6,296,309,7,"[1, 1, 0, 0, 1, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 5 5 6 6 6 6 7 7 7 8 8 8 10 10 Q K K A A 2 2, 
new-tree-v6,296,309,1,"[0, 1, 0, 0, 1, 2, 0, 1]","[1, 0, 0, 0, 0, 1, 0, 0]",4 4 5 5 5 5 6 6 6 6 8 8 8 10 10 K K A A 2 2, 7 7 7 3 3 9 9 9 9 5 Q 
new-tree-v6,296,309,4,"[0, 0, 0, 0, 1, 2, 0, 0]","[4, 3, 0, 0, 0, 1, 0, 1]",5 5 5 5 6 6 6 6 K K A A 2 2, 7 7 7 3 3 9 9 9 9 5 Q 10 10 J J 7 8 10 K K 2 2 4 4 4 3 3 8 8 8 4 4 
new-tree-v6,296,309,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[4, 3, 1, 0, 0, 2, 0, 1]",6 6 6 6, 7 7 7 3 3 9 9 9 9 5 Q 10 10 J J 7 8 10 K K 2 2 4 4 4 3 3 8 8 8 4 4 K K A A 2 2 Q Q Q Q A A A 5 5 5 5 
new-tree-v6,308,291,3,"[4, 2, 0, 1, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 6 6 7 8 8 8 9 9 10 J Q Q Q Q Q K K A A A 2 2, 
new-tree-v6,308,291,7,"[4, 2, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 6 6 7 8 8 8 9 Q Q Q Q K A A A 2 2, 9 10 J Q K 
new-tree-v6,308,291,0,"[4, 2, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1]",5 6 6 7 9 K 2 2, 9 10 J Q K 8 8 8 3 3 9 9 9 4 4 A A A 4 4 6 6 6 6 Q Q Q Q 
new-tree-v6,308,291,0,"[2, 2, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 1]",6 6 7 9 2 2, 9 10 J Q K 8 8 8 3 3 9 9 9 4 4 A A A 4 4 6 6 6 6 Q Q Q Q 5 J K 
new-tree-v6,308,291,0,"[1, 2, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 1]",6 6 9 2 2, 9 10 J Q K 8 8 8 3 3 9 9 9 4 4 A A A 4 4 6 6 6 6 Q Q Q Q 5 J K 7 
new-tree-v6,308,291,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 1]",6 6 2 2, 9 10 J Q K 8 8 8 3 3 9 9 9 4 4 A A A 4 4 6 6 6 6 Q Q Q Q 5 J K 7 9 
new-tree-v6,292,298,7,"[4, 2, 0, 0, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 5 5 6 6 7 7 8 8 8 8 9 9 9 10 J J J Q K K K A A 2, 
new-tree-v6,292,298,7,"[1, 2, 0, 0, 0, 1, 0, 1]","[3, 0, 0, 0, 0, 2, 0, 2]",3 6 6 7 7 8 8 8 8 K K K A A, 9 9 9 4 4 K K K 7 7 6 6 6 4 4 J J J 5 5 3 3 3 3 3 5 10 J Q Q Q Q Q Q 10 2 
new-tree-v6,292,298,0,"[1, 2, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 2]",3 7 7 8 8 8 8 A A, 9 9 9 4 4 K K K 7 7 6 6 6 4 4 J J J 5 5 3 3 3 3 3 5 10 J Q Q Q Q Q Q 10 2 K K K 6 6 
new-tree-v6,292,298,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 2]",7 7 8 8 8 8 A A, 9 9 9 4 4 K K K 7 7 6 6 6 4 4 J J J 5 5 3 3 3 3 3 5 10 J Q Q Q Q Q Q 10 2 K K K 6 6 3 
new-tree-v6,292,298,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[3, 1, 0, 0, 0, 2, 0, 2]",A A, 9 9 9 4 4 K K K 7 7 6 6 6 4 4 J J J 5 5 3 3 3 3 3 5 10 J Q Q Q Q Q Q 10 2 K K K 6 6 3 7 7 A A 8 8 8 8 
new-tree-v6,312,324,3,"[3, 1, 0, 1, 0, 3, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 5 5 6 6 6 6 8 9 9 10 10 J Q Q Q K K K K A A A, 
new-tree-v6,312,324,7,"[3, 1, 0, 0, 0, 3, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 5 5 6 6 6 6 9 10 Q Q K K K K A A A, 8 9 10 J Q 
new-tree-v6,312,324,0,"[3, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 2, 2, 0, 0]",3 6 6 6 6 9 10 Q Q, 8 9 10 J Q A A A 5 5 7 7 7 7 K K K K J J J J Q Q 8 8 9 9 10 10 K K A A 2 2 4 4 4 4 
new-tree-v6,312,324,0,"[2, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 2, 2, 0, 0]",6 6 6 6 9 10 Q Q, 8 9 10 J Q A A A 5 5 7 7 7 7 K K K K J J J J Q Q 8 8 9 9 10 10 K K A A 2 2 4 4 4 4 3 
new-tree-v6,312,324,0,"[1, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 2, 2, 0, 0]",6 6 6 6 10 Q Q, 8 9 10 J Q A A A 5 5 7 7 7 7 K K K K J J J J Q Q 8 8 9 9 10 10 K K A A 2 2 4 4 4 4 3 9 
new-tree-v6,312,324,1,"[0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 2, 2, 0, 0]",6 6 6 6 Q Q, 8 9 10 J Q A A A 5 5 7 7 7 7 K K K K J J J J Q Q 8 8 9 9 10 10 K K A A 2 2 4 4 4 4 3 9 10 
new-tree-v6,312,324,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 2, 2, 0, 0]",6 6 6 6, 8 9 10 J Q A A A 5 5 7 7 7 7 K K K K J J J J Q Q 8 8 9 9 10 10 K K A A 2 2 4 4 4 4 3 9 10 Q Q 
tree-v6,295,277,7,"[5, 4, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",3 3 3 5 6 6 7 8 8 9 9 9 10 10 Q K K A 2 2 2 2, 10 10 10 3 3 J J J 4 4 
tree-v6,295,277,0,"[5, 4, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",3 5 6 6 7 8 8 10 10 Q K K A 2 2 2 2, 10 10 10 3 3 J J J 4 4 9 9 9 3 3 
tree-v6,295,277,0,"[2, 4, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",5 6 6 8 8 10 10 K K A 2 2 2 2, 10 10 10 3 3 J J J 4 4 9 9 9 3 3 3 5 7 9 Q 
tree-v6,295,277,0,"[1, 4, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",6 6 8 8 10 10 K K A 2 2 2 2, 10 10 10 3 3 J J J 4 4 9 9 9 3 3 3 5 7 9 Q 5 
tree-v6,295,277,1,"[0, 4, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 1]",6 6 8 8 10 10 K K 2 2 2 2, 10 10 10 3 3 J J J 4 4 9 9 9 3 3 3 5 7 9 Q 5 A 
tree-v6,295,277,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 1, 0, 1]",8 8, 10 10 10 3 3 J J J 4 4 9 9 9 3 3 3 5 7 9 Q 5 A 6 6 8 8 10 10 J J K K 4 4 4 4 2 2 2 2 
tree-v6,297,283,7,"[1, 5, 0, 0, 0, 0, 0, 2]","[3, 0, 0, 0, 2, 1, 0, 0]",3 3 4 4 5 5 6 6 6 8 8 9 9 J J J K A A 2 2, 4 7 8 10 2 9 9 10 10 J J Q Q K K A A 7 7 7 7 Q Q Q Q 
tree-v6,297,283,7,"[1, 5, 0, 0, 0, 0, 0, 1]","[3, 0, 0, 0, 2, 1, 0, 0]",4 4 5 5 8 8 9 9 J J J K A A 2 2, 4 7 8 10 2 9 9 10 10 J J Q Q K K A A 7 7 7 7 Q Q Q Q 6 6 6 3 3 
tree-v6,297,283,0,"[1, 5, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 2, 1, 0, 0]",5 5 8 8 9 9 K A A 2 2, 4 7 8 10 2 9 9 10 10 J J Q Q K K A A 7 7 7 7 Q Q Q Q 6 6 6 3 3 J J J 4 4 
tree-v6,297,283,1,"[0, 5, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 2, 1, 0, 0]",5 5 8 8 9 9 A A 2 2, 4 7 8 10 2 9 9 10 10 J J Q Q K K A A 7 7 7 7 Q Q Q Q 6 6 6 3 3 J J J 4 4 K 
tree-v6,297,283,1,"[0, 4, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 2, 1, 0, 0]",8 8 9 9 A A 2 2, 4 7 8 10 2 9 9 10 10 J J Q Q K K A A 7 7 7 7 Q Q Q Q 6 6 6 3 3 J J J 4 4 K 5 5 
tree-v6,297,283,1,"[0, 3, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 2, 1, 0, 0]",9 9 A A 2 2, 4 7 8 10 2 9 9 10 10 J J Q Q K K A A 7 7 7 7 Q Q Q Q 6 6 6 3 3 J J J 4 4 K 5 5 8 8 
tree-v6,297,283,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 2, 1, 0, 0]",A A 2 2, 4 7 8 10 2 9 9 10 10 J J Q Q K K A A 7 7 7 7 Q Q Q Q 6 6 6 3 3 J J J 4 4 K 5 5 8 8 9 9 
tree-v6,297,283,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 2, 1, 0, 0]",2 2, 4 7 8 10 2 9 9 10 10 J J Q Q K K A A 7 7 7 7 Q Q Q Q 6 6 6 3 3 J J J 4 4 K 5 5 8 8 9 9 A A 
tree-v6,289,263,7,"[2, 5, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 4 5 5 5 5 5 6 6 7 10 10 10 J J Q Q K K K A A 2 2, 
tree-v6,289,263,0,"[2, 5, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 2]",4 5 5 5 5 5 6 6 7 J J Q Q A A 2 2, 10 10 10 3 3 2 2 2 7 7 3 4 5 6 7 9 9 9 3 3 K K K 4 4 
tree-v6,289,263,1,"[0, 5, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 1, 0, 0, 0, 3]",6 6 J J Q Q A A 2 2, 10 10 10 3 3 2 2 2 7 7 3 4 5 6 7 9 9 9 3 3 K K K 4 4 4 6 7 Q 10 10 10 5 5 5 5 5 5 5 
tree-v6,289,263,1,"[0, 3, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 1, 0, 0, 0, 3]",Q Q A A 2 2, 10 10 10 3 3 2 2 2 7 7 3 4 5 6 7 9 9 9 3 3 K K K 4 4 4 6 7 Q 10 10 10 5 5 5 5 5 5 5 6 6 8 8 J J 
tree-v6,289,263,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 1, 0, 0, 0, 3]",A A 2 2, 10 10 10 3 3 2 2 2 7 7 3 4 5 6 7 9 9 9 3 3 K K K 4 4 4 6 7 Q 10 10 10 5 5 5 5 5 5 5 6 6 8 8 J J Q Q 
tree-v6,289,263,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 1, 0, 0, 0, 3]",2 2, 10 10 10 3 3 2 2 2 7 7 3 4 5 6 7 9 9 9 3 3 K K K 4 4 4 6 7 Q 10 10 10 5 5 5 5 5 5 5 6 6 8 8 J J Q Q A A 
tree-v6,265,322,3,"[1, 3, 0, 1, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 5 5 5 6 6 6 6 6 7 7 8 8 9 10 J J Q K A A 2 2, 
tree-v6,265,322,7,"[1, 3, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 5 5 5 6 6 6 6 6 7 7 8 8 J A A 2 2, 9 10 J Q K 
tree-v6,265,322,7,"[1, 3, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",5 5 5 7 7 8 8 J A A 2 2, 9 10 J Q K 3 3 3 4 4 J J J 3 3 6 6 6 6 6 
tree-v6,265,322,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[3, 0, 2, 0, 0, 2, 0, 1]",8 8 A A, 9 10 J Q K 3 3 3 4 4 J J J 3 3 6 6 6 6 6 5 5 5 7 7 9 9 9 9 7 7 7 2 2 2 4 J A 2 Q Q Q Q 5 2 
new-tree-v6,323,297,7,"[3, 0, 0, 0, 0, 2, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 6 6 7 8 8 8 8 8 10 J J J Q Q Q Q K K K 2 2 2, 
new-tree-v6,323,297,7,"[3, 0, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 1, 0, 0]",4 5 5 6 6 7 10 Q Q Q Q K K K 2 2 2, J J J 4 4 A A A A 8 8 8 8 8 
new-tree-v6,323,297,7,"[3, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0]",4 6 6 7 10 Q Q Q Q 2 2 2, J J J 4 4 A A A A 8 8 8 8 8 K K K 5 5 
new-tree-v6,323,297,0,"[3, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",4 7 10 Q Q Q Q, J J J 4 4 A A A A 8 8 8 8 8 K K K 5 5 2 2 2 6 6 
new-tree-v6,323,297,0,"[2, 0, 0, 0, 0, 0, 0, 0]","[2, 5, 0, 0, 0, 1, 0, 1]",7 10, J J J 4 4 A A A A 8 8 8 8 8 K K K 5 5 2 2 2 6 6 4 J 10 10 10 3 3 Q 6 6 8 8 9 9 K K 2 2 Q Q Q Q 
new-tree-v6,323,297,0,"[1, 0, 0, 0, 0, 0, 0, 0]","[2, 5, 0, 0, 0, 1, 0, 1]",10, J J J 4 4 A A A A 8 8 8 8 8 K K K 5 5 2 2 2 6 6 4 J 10 10 10 3 3 Q 6 6 8 8 9 9 K K 2 2 Q Q Q Q 7 
